vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Coltrain Medical Weight Loss,coltrainmedicalweightloss.com,,,yes,no_email,https://coltrainmedicalweightloss.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, ghk-cu, glutathione",16
Center for Weight Loss Surgery at Columbia University —,columbiasurgery.org,,,yes,no_email,https://columbiasurgery.org,medspa,GLP-1 weight loss peptides,3
"Compcare OccMed, Philadelphia",compcareclinics.com,,,,no_email,https://compcareclinics.com,vendor,,0
"Comprehensive Healthcare &#038; Wellness Services, Bowie",comphealthwellness.com,wecare@comphealthwellness.com,wecare@comphealthwellness.com,yes,no_peptides,https://comphealthwellness.com,medspa,,0
"Complete Clinics, Oak Lawn",completeclinics.com,,,yes,no_email,https://completeclinics.com,medspa,GLP-1 weight loss peptides,6
Comprehensive Mens and Womens Health,comprehensivemwh.com,,,yes,no_email,https://comprehensivemwh.com,medspa,,2
"Central Ohio Nutrition Center, Inc.",conci.com,,,yes,no_email,https://conci.com,medspa,"semaglutide, tirzepatide",6
CoolSculpting Experts,coolsculptingexperts.com,,,,no_email,https://coolsculptingexperts.com,vendor,,0
CoreLife Novant Health,corelifemd.com,,,yes,no_email,https://corelifemd.com,medspa,"semaglutide, tirzepatide",8
Cornerstone Wellness,cornerstonewellness.care,,,,unreachable,,,,
S-Wellness Clinic,corpus-christi.sexualwelness.com,,,,no_email,https://corpus-christi.sexualwelness.com,vendor,,0
Dr. Vijay Bindingnavele Corpus Christi Plastic Surgery &amp;,corpusplasticsurgery.com,ericjonesmyemail@gmail.com,ericjonesmyemail@gmail.com,yes,already known,https://corpusplasticsurgery.com,medspa,"semaglutide, tirzepatide",5
CoxHealth Weight Loss and Advanced Surgery Center,coxhealth.com,,,yes,no_email,https://coxhealth.com,medspa,,0
Castle Rock Hormone Health,crhormonehealth.com,,,yes,no_email,https://crhormonehealth.com,medspa,,4
"Collaborative Natural Health Partners, Danbury",ctnaturalhealth.com,,,,no_email,,vendor,,0
"Cutella Medical Spa, San Antonio",cutellamedspa.com,,,yes,no_email,https://cutellamedspa.com,medspa,"tirzepatide, sermorelin",9
Dane Functional Health Oakland,danefunctionalhealth.com,,,yes,no_email,https://danefunctionalhealth.com,medspa,semaglutide,4
Manhattan Integrative Medicine,davidborensteinmd.com,,,yes,no_email,https://davidborensteinmd.com,medspa,"semaglutide, tirzepatide",6
Total Anti-Aging and Wellness,daytonasantiaging.com,leah.totalantiaging@gmail.com,leah.totalantiaging@gmail.com,yes,already known,https://daytonasantiaging.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
Defy of Indiana,defyofindiana.com,,,yes,no_email,https://defyofindiana.com,medspa,,4
deNovo Health and Aesthetics,denovomg.com,,,yes,no_email,https://denovomg.com,medspa,"semaglutide, nad+",5
Denver Hormone Health,denverhormonehealth.com,,,yes,no_email,https://denverhormonehealth.com,medspa,oxytocin,4
Dermlounge,dermlounge.com,,,yes,no_email,https://dermlounge.com,medspa,"semaglutide, tirzepatide",10
"Destination Aesthetics, Folsom",destinationaesthetics.com,,,yes,no_email,https://destinationaesthetics.com,medspa,GLP-1 weight loss peptides,5
"Diablo Family Physicians, San Ramon",diablodocs.com,,,yes,no_email,https://diablodocs.com/contact,medspa,,0
Physician&#x27;s Center For Weight Management,dietokc.com,,,yes,no_email,https://dietokc.com,medspa,"semaglutide, tirzepatide",5
Weight Loss Clinic,dignityweightcenter.com,,,yes,no_email,https://dignityweightcenter.com,medspa,"semaglutide, tirzepatide",9
Doctor K Private Medicine,doctork.nyc,,,yes,no_email,https://doctork.nyc,medspa,nad+,2
Weight Management: Adventist Health Physicians Network —,doctors.adventisthealth.org,,,,no_email,https://doctors.adventisthealth.org,vendor,,0
Doctors Clinic,doctorsclinicamarillo.com,,,yes,no_email,https://doctorsclinicamarillo.com,medspa,"semaglutide, nad+",6
Doctors Diet Program,doctorsdietamerica.com,info@doctorsdietamerica.com,ohwowsl@yahoo.com; info@doctorsdietamerica.com,yes,no_peptides,https://doctorsdietamerica.com,medspa,,0
"Dodson Pain Consultants Medical, Plymouth",dodsonpainconsultants.com,,,yes,no_email,https://dodsonpainconsultants.com,medspa,semaglutide,3
Institute for Hormonal Balance,donovitz.com,,,yes,no_email,https://donovitz.com,medspa,"semaglutide, tirzepatide",6
"Douglas J Salon, Rochester Hills",douglasj.com,,,,no_email,,vendor,,0
"Downtown Medspa, LLC, Jersey City",downtownmedspa.com,,,yes,no_email,https://downtownmedspa.com,medspa,"semaglutide, tirzepatide",4
"Michigan Center for Women’s Health, Farmington Hills",drberenholz.com,,,,no_email,,vendor,,0
"Jennifer Boll, MD, Phoenix",drboll.com,,,yes,no_email,https://drboll.com,medspa,"semaglutide, tirzepatide",4
"Kimberly Bolling, MD, Bowie",drbolling.com,,,yes,no_email,https://drbolling.com,medspa,GLP-1 weight loss peptides,2
"Craft MD, Phoenix",drcraft.com,,,yes,no_email,https://drcraft.com,medspa,"semaglutide, tirzepatide",5
Wired Wellness Natural Health Clinic &amp; Spa,drelenablackburn.com,,,,no_email,https://drelenablackburn.com,medspa,,0
Dr. Food,drfood.com,,,yes,no_email,https://drfood.com,vendor,,0
Dr. G&#x27;s Weightloss,drgsweightlossphiladelphia.com,,,,unreachable,,,,
Dr. Hormone MD,drhormonemd.com,,,yes,no_email,https://drhormonemd.com,medspa,"semaglutide, tirzepatide, ipamorelin, sermorelin",9
"Renew Aesthetics and Wellness Clinic, Lake Elsinore",dripdropnp.com,,,,unreachable,,,,
"Drip Hydration, Phoenix",driphydration.com,,,,unreachable,,,,
"Driven Health and Wellness, Novi",drivenhealthandwellness.com,,,yes,no_email,https://drivenhealthandwellness.com/contact-us/,vendor,,0
"Dr. Jatoi Direct Primary Care Medical Weight Loss, Tucson",drjatoidirectprimarycare.com,,,yes,no_email,https://drjatoidirectprimarycare.com,medspa,GLP-1 weight loss peptides,2
"Plastic and Cosmetic Center of South Texas, San Antonio",drjenebyplasticsurgery.com,,,,no_email,,vendor,,0
The Center For Natural &amp; Integrative Medicine,drkalidas.com,,,yes,no_email,https://drkalidas.com,medspa,"semaglutide, bpc-157, semax, ghk-cu, kpv, oxytocin",9
Dr. Kate Kass Precision Medicine,drkatekass.com,,,yes,no_email,https://drkatekass.com,medspa,"semaglutide, tirzepatide",9
"Advanced Concepts in Plastic Surgery, San Antonio",drkoneru.com,,,yes,no_email,https://drkoneru.com,medspa,GLP-1 weight loss peptides,2
Dr John A Kotis,drkotis.com,,,yes,no_email,https://drkotis.com,medspa,,0
"Weightwise with Dr Kathy Tracy, Lake Charles",drktracy.com,,,yes,no_email,https://drktracy.com,medspa,"semaglutide, tirzepatide",4
Dr. Natasha Ryan Functional Medicine Doctor,drnatasharyan.com,,,yes,no_email,https://drnatasharyan.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, ipamorelin, sermorelin",12
Dr. Robert Rubin,drrobertrubinmd.com,,,yes,no_email,https://drrobertrubinmd.com,medspa,"semaglutide, tirzepatide",10
"Dr. Rogers Centers, San Antonio",drrogerscenters.com,,,yes,no_email,https://drrogerscenters.com,medspa,"semaglutide, tirzepatide",8
Ozempic Los Angeles,drseansatey.com,,,yes,no_email,https://drseansatey.com,vendor,,0
Dr. Charlie Seltzer Lifestyle Medicine,drseltzerlifestylemedicine.com,,,yes,no_email,https://drseltzerlifestylemedicine.com,medspa,"semaglutide, tirzepatide, retatrutide",8
Dr. Sharon Aesthetics Wellness &amp; IV Drip Bar,drsharonaesthetics.com,,,yes,no_email,https://drsharonaesthetics.com,medspa,"semaglutide, nad+",12
A Community Wellness Clinic,drtraugott.com,,,yes,no_email,https://drtraugott.com,medspa,"semaglutide, tirzepatide, retatrutide",12
The Falcone Center for Liposuction Surgery and Medical Spa —,drvictoriafalcone.com,,,yes,no_email,https://drvictoriafalcone.com,medspa,semaglutide,5
Dr. Weight Loss of Atlanta,drweightlossofatlanta.com,,,,no_email,,vendor,,0
Down to Earth Wellness Center,dtewellnesscenter.com,,,,no_email,https://dtewellnesscenter.com,vendor,,0
"Plastic Surgery Aesthetics, Dubuque",dubuqueplasticsurgery.com,,,yes,no_email,https://dubuqueplasticsurgery.com,medspa,semaglutide,1
Durham Weight Loss,durhamwieghtloss.com,,,,unreachable,,,,
"Easy Trim Weight Loss Clinic, Phoenix",easytrimclinic.com,,,yes,no_email,https://easytrimclinic.com,vendor,"semaglutide, nad+, sermorelin, glutathione",6
Synergy Bariatrics,ecmc.edu,,,yes,no_email,https://ecmc.edu,medspa,GLP-1 weight loss peptides,2
Environmental Health Center at Buffalo,ehcbuffalo.com,,,yes,no_email,https://ehcbuffalo.com,medspa,,2
"Ehormones MD Chicago HGH Therapy, Anti-Aging Clinic and",ehormones.com,rendro87@gmail.com,rendro87@gmail.com,yes,already known,https://ehormones.com,medspa,GLP-1 weight loss peptides,5
Elective Weight Loss,electiveweightloss.com,,,yes,no_email,https://electiveweightloss.com,medspa,GLP-1 weight loss peptides,3
Element Weight Loss,elementheights.com,,,,unreachable,,,,
Elite Health Colorado,elitehealthcolorado.com,,,yes,no_email,https://elitehealthcolorado.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, nad+",30
Elite Functional Health,elitehealthrgv.com,,,,no_email,,vendor,,0
Elite Hormones,elitehormones.com,,,yes,no_email,https://elitehormones.com,medspa,GLP-1 weight loss peptides,4
"Elite Medical, Ocala",elitemedicalocala.com,,,yes,no_email,https://elitemedicalocala.com,medspa,"semaglutide, tirzepatide",5
Elite Men&#x27;s Health,elitemenshealthak.com,elitemenak@gmail.com,elitemenak@gmail.com,yes,no_peptides,https://elitemenshealthak.com,medspa,,0
El Paso de Robles Peptide Therapy Center,elitepeptidecare.com,,,,no_email,https://elitepeptidecare.com,vendor,,0
Elite physiques medical weight loss,elitephysiques7.com,,,,unreachable,,,,
Elite Testosterone Replacement,elitetestosteronereplacement.com,,,,no_email,,vendor,,0
ELIXR IV Therapy,elixrme.com,,,yes,no_email,https://elixrme.com,medspa,"semaglutide, nad+, ipamorelin, sermorelin, cjc-1295, pt-141",14
El Paso Men&#x27;s &amp; Women&#x27;s Clinic,elpasomensandwomensclinic.com,,,yes,no_email,https://elpasomensandwomensclinic.com,medspa,,1
EP Preventive Care,elpasopreventivecare.com,,,yes,no_email,https://elpasopreventivecare.com,medspa,,1
Elysium Medical Group,elysiummedspa.com,,,yes,no_email,https://elysiummedspa.com,medspa,"semaglutide, tirzepatide, nad+",12
Embodi Hydration &amp; Wellness,embodihydration.com,,,,no_email,https://embodihydration.com,vendor,,0
"Enlighten Medical Group, Tucson",enlightenmedicalgroup.com,,,,no_email,https://enlightenmedicalgroup.com,vendor,,0
ENTYRE,entyreinc.com,,,,no_email,https://entyreinc.com,medspa,GLP-1 weight loss peptides,3
Envision Health and Wellness,envisionhealthlv.com,info@envisionhealthlv.com,info@envisionhealthlv.com,,no_peptides,https://envisionhealthlv.com,medspa,,0
Envista Medical,envistamedical.com,,,,no_email,,vendor,,0
En Vogue IV Therapy and Wellness,envogueivtherapyandwellness.com,,,yes,no_email,https://envogueivtherapyandwellness.com,medspa,"semaglutide, tirzepatide, nad+",13
EON Medical + Wellness,eonmeds.com,,,yes,no_email,https://eonmeds.com,vendor,,0
EOWC Medical,eowcmedical.com,,,yes,no_email,https://eowcmedical.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, thymosin alpha-1",15
"Epic Living Medical Center, Pleasanton",epiclivingmedicalcenter.com,,,yes,no_email,https://epiclivingmedicalcenter.com,medspa,"semaglutide, tirzepatide",8
Erectile Dysfunction Center of NYC,erectiledysfunctioncenternyc.com,,,yes,no_email,https://erectiledysfunctioncenternyc.com,medspa,,6
Eros Health,eroshealth.org,,,yes,no_email,https://eroshealth.org,medspa,GLP-1 weight loss peptides,3
Essential Me Aesthetics and Wellness (Formerly know as,essentialmespa.janeapp.com,essentialmespa@yahoo.com,essentialmespa@yahoo.com,yes,no_peptides,https://essentialmespa.janeapp.com,medspa,,0
"Esteem Med Spa, Fresno",esteemmedspa.com,,,,no_email,,vendor,,0
"Skarda Wellness, Longview",etxcounseling.com,info@etxcounseling.com,info@etxcounseling.com,yes,no_peptides,https://etxcounseling.com,vendor,,0
EveresT Men&#x27;s Health,everestmenshealth.com,,,yes,no_email,https://everestmenshealth.com,medspa,"semaglutide, tirzepatide",7
Evolution Weight Loss and Hormones,evolution4health.com,,,,no_email,,vendor,,0
"Evolution Health &#038; Wellness, Port Orange",evolutionwellnessclinic.com,tracy@evolutionwellnessclinic.com,tracy@evolutionwellnessclinic.com,,no_peptides,https://evolutionwellnessclinic.com,medspa,,0
"Evolve 865: Jill Larson, APN-B",evolve865.com,,,yes,no_email,https://evolve865.com,medspa,glutathione,5
Evolve Health &amp; Wellness,evolvehw.janeapp.com,,,yes,no_email,https://evolvehw.janeapp.com,vendor,"semaglutide, tirzepatide",3
"Evolve MD The Modern MedSpa, Port Orange",evolvemdmodernmedspa.com,,,yes,no_email,https://evolvemdmodernmedspa.com,medspa,"semaglutide, sermorelin",7
Evolve Medical Associates,evolvemetoday.com,,,yes,no_email,https://evolvemetoday.com,medspa,"semaglutide, tirzepatide",10
Ewing Weight Loss Clinic,ewingweightlossclinic.com,,,yes,no_email,https://ewingweightlossclinic.com,medspa,"semaglutide, tirzepatide",11
Express Health Systems,expresshealthsystems.com,,,yes,no_email,https://expresshealthsystems.com,medspa,"semaglutide, tirzepatide, nad+, ghk-cu",4
"Facey Stacey, Novi",faceystacey.com,,,,unreachable,,,,
Fresno Appetite Suppression Treatment,fast559.com,,,,no_email,https://fast559.com,vendor,semaglutide,1
Fast Clinical Weight Loss &amp; Body Renew,fastclinicalweightloss.com,fastclinicalandbodyrenew@gmail.com,fastclinicalandbodyrenew@gmail.com,,no_us_signal,https://fastclinicalweightloss.com/faq,medspa,GLP-1 weight loss peptides,4
Regal Weight Loss Fort Worth,fastweightlossdallas.com,,,yes,no_email,https://fastweightlossdallas.com,vendor,GLP-1 weight loss peptides,8
The DRIPBaR Fayetteville,fayetteville.thedripbar.com,,,,no_email,,vendor,,0
Figure Weight Loss,figureweightloss.com,,,yes,no_email,https://figureweightloss.com,medspa,"semaglutide, liraglutide",9
First Care Walk in Clinic,firstcarenashville.com,,,,no_email,https://firstcarenashville.com,vendor,,0
"Fit Lab Medical Weight Loss, Schaumburg",fitlabmedicalweightloss.com,,,,unreachable,,,,
FIT Medical Weight Loss,fitmedicalweightloss.com,,,yes,no_email,https://fitmedicalweightloss.com,medspa,"semaglutide, tirzepatide",5
Five Star Medical Clinic,fivestarmedicalclinic.com,,,yes,no_email,https://fivestarmedicalclinic.com,medspa,,1
Florida Alternative Medicine,flalternativemeds.com,,,yes,no_email,https://flalternativemeds.com,medspa,GLP-1 weight loss peptides,5
Wellness Concierge,flconcierge.com,,,,no_email,,vendor,,0
Florida Weight Loss and Wellness Clinic,floridaweightlossandwellness.com,,,,no_email,https://floridaweightlossandwellness.com,medspa,semaglutide,4
Flow IV &amp; Wellness Naples,flowiv.co,,,yes,no_email,https://flowiv.co,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, nad+, ipamorelin",26
Fluid Aesthetics &amp; Wellness,fluidaestheticsandwellness.com,,,,no_email,,vendor,,0
Forever Young LLC,foreveryoungmed.com,,,,unreachable,,,,
Integrative Health,fortwayneintegrative.com,,,yes,no_email,https://fortwayneintegrative.com,medspa,semaglutide,3
"Forum Health, Weslaco",forumhealthlascolinas.com,,,yes,no_email,https://forumhealthlascolinas.com,medspa,GLP-1 weight loss peptides,6
"Forum Health Rochester Hills, Rochester Hills",forumhealthrochesterhills.com,,,yes,no_email,https://forumhealthrochesterhills.com,medspa,GLP-1 weight loss peptides,5
Forward Natural Medicine,forwardnaturalmed.com,,,yes,no_email,https://forwardnaturalmed.com,medspa,"nad+, glutathione",6
"Foundation Health and Wellness, LLC.",foundationhw.com,,,yes,no_email,https://foundationhw.com,medspa,"semaglutide, tirzepatide",12
Ignacio Guzman A Professional Medical Corporation,fresnointegrativemd.com,,,yes,no_email,https://fresnointegrativemd.com,medspa,"bpc-157, ipamorelin, glutathione",6
Full Potential HRT Clinic,fullpotentialmen.com,,,yes,no_email,https://fullpotentialmen.com,medspa,"semaglutide, tirzepatide, sermorelin, ghrp-2",10
Rejuvenation Medical Aesthetics,functionalwellnessnow.com,,,yes,no_email,https://functionalwellnessnow.com,medspa,"bpc-157, epithalon, ghk-cu, aod-9604",6
"Functional Wellness &#038; Aesthetics, Keizer",functionwellsalem.com,,,,unreachable,,,,
"Gallant Lion Medical, Bellingham",gallantlionmedical.com,,,yes,no_email,https://gallantlionmedical.com,medspa,"semaglutide, glutathione",6
"GARD WELLNESS SOLUTIONS/BRYAN GARD, PA-C",gardwellnesssolutions.com,,,yes,no_email,https://gardwellnesssolutions.com,medspa,"semaglutide, tirzepatide, bpc-157, thymosin beta-4, thymosin alpha-1, nad+",30
"Genesis Lifestyle Medicine, West Valley City",genesislifestylemedicine.com,,,,unreachable,,,,
genotropin,genotropin.com,,,yes,no_email,https://genotropin.com,medspa,,0
"Gentle Giant Care, LLC",gentlegiantcarellc.com,,,,no_email,https://gentlegiantcarellc.com,medspa,,1
Georgetown Wellness &amp; Weightloss Clinic,georgetownwellnessweightloss.com,,,,no_email,https://georgetownwellnessweightloss.com,medspa,"semaglutide, tirzepatide",4
"Alexandra Sowa, MD",getsowell.com,support@getsowell.com,support@getsowell.com,,no_us_signal,https://getsowell.com,vendor,"semaglutide, tirzepatide",7
Genesis Health Institute,ghinstitute.com,,,yes,no_email,https://ghinstitute.com,medspa,"semaglutide, sermorelin, tesamorelin, pt-141, glutathione",8
Gigi&#x27;s Glo&amp;Go PLLC,gigismedspa4u.com,gceniceros0051@gmail.com,gceniceros0051@gmail.com,yes,no_peptides,https://gigismedspa4u.com,medspa,,0
SKINovative,gilbertmedspa.com,,,,no_email,,vendor,,0
"Gastrointestinal &#038; Non-Surgical Weight Loss Solutions, Arcadia",gisolutionsla.com,,,,no_email,,vendor,,0
GIV Wellness-Mobile IV Therapy,givwellness.co,,,,no_email,,vendor,,0
"Glow Medical Aesthetics, Weight Loss, Wellness &amp; Primary Care",glowmed.com,,,yes,no_email,https://glowmed.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",9
"Glow Medical Aesthetics, Pleasanton",glowpleasanton.com,glowaestheticspleasanton@gmail.com,glowaestheticspleasanton@gmail.com,yes,no_peptides,https://glowpleasanton.com/about-us,medspa,,0
"Glow Up Aesthetics Kalamazoo, Kalamazoo",glowup-aesthetics.com,,,,no_email,https://glowup-aesthetics.com,medspa,,0
GoBeyond Aesthetics &amp; Lifestyle Medicine,gobeyondaesthetics.com,,,,unreachable,,,,
"Metabolic Medical Centers, Mount Pleasant",goingmetabolic.com,mmcmtpleasant@gmail.com,mmcmtpleasant@gmail.com; mmcwestashley@gmail.com; mmcinlet@gmail.com; carolinametabolic2021@gmail.com,yes,already known,https://goingmetabolic.com,vendor,nad+,5
"Goldfinger&#8217;s Aesthetics &#038; Plastic Surgery, Ocala",goldfingersaesthetics.com,,,yes,no_email,https://goldfingersaesthetics.com,medspa,semaglutide,1
Gorg! Wellness &amp; Aesthetics,gorglifestyle.com,,,,no_email,,vendor,,0
The DRIPBaR Grand Rapids IV Therapy &amp; Medical Weight Loss —,grand-rapids.thedripbar.com,,,,no_email,,vendor,,0
Great Life Medical PC,greatlife-medical.com,,,yes,no_email,https://greatlife-medical.com,medspa,"tirzepatide, retatrutide",6
Great Shot,greatshothealth.com,,,yes,no_email,https://greatshothealth.com,medspa,nad+,5
Greensboro Med Spa,greensboromedspa.com,,,,unreachable,,,,
The Bariatric Clinic,greenville.bariatricclinic.net,,,yes,no_email,https://greenville.bariatricclinic.net,medspa,"semaglutide, tirzepatide",7
GR Medical Weight Management,grmedicalweightmanagement.com,,,,no_email,https://grmedicalweightmanagement.com,medspa,sermorelin,4
"Groov Wellness, San Antonio",groovhealthwellness.com,,,yes,no_email,https://groovhealthwellness.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, ipamorelin",13
Gulf Coast Institute Of Anti Aging,gulfcoastrejuvenation.com,,,yes,no_email,https://gulfcoastrejuvenation.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, ghk-cu",10
"Halo Med Spa, Albuquerque",halomedspaabq.com,,,,unreachable,,,,
Happy Hormones &amp; beauty Cabin Med Spa,happyhormonesbeautycabin.com,,,yes,no_email,https://happyhormonesbeautycabin.com,medspa,GLP-1 weight loss peptides,3
"Harmony Place, Los Angeles",harmonyplace.com,info@harmonyplace.com,info@harmonyplace.com,yes,no_peptides,https://harmonyplace.com,medspa,,0
"HB Pharmacy, Philadelphia",hbpharmacy.com,info@hbpharmacy.com,info@hbpharmacy.com; pharmacist@hbpharmacy.com; %20info@hbpharmacy.com; %20pharmacist@hbpharmacy.com,yes,no_peptides,https://hbpharmacy.com,medspa,,0
HCA Florida Medical and Surgical Weight Loss Specialists —,hcafloridaphysicians.com,,,,unreachable,,,,
"Health Dimensions Clinical Pharmacy, Farmington Hills",hdrx.com,,,yes,no_email,https://hdrx.com,medspa,,1
"The Healing Sanctuary- Integrative Medicine &#038; IV Therapy, Idaho F",healingsanctuary.clinic,,,yes,no_email,https://healingsanctuary.clinic,medspa,glutathione,4
Healsend,healsend.com,,,yes,no_email,https://healsend.com,medspa,"semaglutide, tirzepatide",5
Integrative Healthcare of Huntsville,healthcarehuntsville.com,,,,no_email,,vendor,,0
"Healthy Outlook, Inc.",healthyoutlookjax.com,krischislett@gmail.com,krischislett@gmail.com,yes,already known,https://healthyoutlookjax.com,medspa,"semaglutide, tirzepatide",5
Healthy Steps Medical Weight Loss,healthystepsmd.com,,,yes,no_email,https://healthystepsmd.com,medspa,"semaglutide, tirzepatide",3
Healthy Weight Loss Dietitian,healthyweightlossrd.com,kayleyegeorge@gmail.com,kayleyegeorge@gmail.com,,no_us_signal,https://healthyweightlossrd.com,vendor,GLP-1 weight loss peptides,2
Health and Wellness Pros,healthywellnesspros.com,,,,no_email,https://healthywellnesspros.com/contact-us,medspa,,0
Hero Men&#x27;s Health,heromenshealth.com,,,yes,no_email,https://heromenshealth.com,medspa,,1
Heva Health,hevahealth.com,support@hevahealth.com,support@hevahealth.com,,no_us_signal,https://hevahealth.com,medspa,"semaglutide, tirzepatide",10
National HRT,hgha.com,info@hgha.com,info@hgha.com,yes,already known,https://hgha.com,medspa,"sermorelin, ghrp-6",4
Healthy Habits Weight Loss,hhweightloss.net,,,,unreachable,,,,
Hormone Health and Wellness of the Palm Beaches,hhwpalmbeach.com,,,yes,no_email,https://hhwpalmbeach.com,medspa,GLP-1 weight loss peptides,4
Hidration IV &amp; Wellness Spa &amp; Vibe Wellness,hidrationiv.com,,,yes,no_email,https://hidrationiv.com,medspa,"semaglutide, tirzepatide, nad+",11
"Hillside Weight Loss &#038; TRT, Baytown",hillsidefunctionalhealth.com,,,,unreachable,,,,
"H/K/B Concord Cosmetic Surgery, Concord",hkbsurgery.com,,,yes,no_email,https://hkbsurgery.com,medspa,,0
Thin Spot Inc,hollandclinic.com,,,yes,no_email,https://hollandclinic.com,medspa,"semaglutide, tirzepatide, liraglutide",12
Anti Aging Zone,home.antiagingzone.net,,,,unreachable,,,,
"HomeTown NP, Oak Lawn",hometownnp.com,,,,no_email,,vendor,,0
Horizons Weight Loss,horizonsweightloss.com,,,,no_email,https://horizonsweightloss.com,medspa,nad+,1
"Horizon Weight Loss, Port Orange",horizonweightloss.com,,,yes,no_email,https://horizonweightloss.com,medspa,GLP-1 weight loss peptides,4
Hormone &amp; Health Medical Center,hormoneandhealthfl.com,,,,unreachable,,,,
The Hormone Center,hormonecenter.net,,,,no_email,,vendor,,0
Hormone Health and Weight Loss of Huntsville,hormonehealthandweightloss.com,support@hormonehealthandweightloss.com,support@hormonehealthandweightloss.com,,no_us_signal,https://hormonehealthandweightloss.com,medspa,GLP-1 weight loss peptides,6
Hormone Health and Fibromyalgia Specialists of AL: Jana,hormonehealthofal.com,office@hormonehealthofal.com,office@hormonehealthofal.com,yes,no_peptides,https://hormonehealthofal.com,medspa,,0
San Antonio Hormone Replacement Therapy Clinic,hormonehelphub.com,,,,unreachable,,,,
Healthnet Hormone Insurance Clinic,hormoneinsuranceclinic.com,,,yes,no_email,https://hormoneinsuranceclinic.com,medspa,,1
Hormone Logics,hormonelogics.com,,,yes,no_email,https://hormonelogics.com,medspa,GLP-1 weight loss peptides,7
NYC Hormone Replacement Therapy Doctor,hormonereplacementdoctor.com,,,,no_email,,vendor,,0
Hormones And Wellness of Utah,hormonesandwellnessofutah.com,,,,no_email,,vendor,,0
HormoneSynergy Clinic® / Dr. Kathyrn Retzler,hormonesynergy.com,,,yes,no_email,https://hormonesynergy.com,medspa,"semaglutide, tirzepatide",7
"Hotchandani Laser Vein and Cosmetic Surgery, Appleton",hotchlaser.com,,,,no_email,,vendor,,0
"Hourglass Wellness &#038; Aesthetics, Cranston",hourglasshealthbeauty.com,,,,unreachable,,,,
OB Men,houstonmensclinic.com,,,yes,no_email,https://houstonmensclinic.com,medspa,"semaglutide, tirzepatide, nad+, ipamorelin, sermorelin, kisspeptin",13
Houston Weight Loss Center,houstonweightloss.com,,,yes,no_email,https://houstonweightloss.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin",13
Houston Wellness &amp; Aesthetics,houstonwellnessaesthetics.com,,,yes,no_email,https://houstonwellnessaesthetics.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",16
Huey Holistic,hueyholistic.com,,,,unreachable,,,,
Hy-Tech Weight Loss,hytechweightloss.com,,,yes,no_email,https://hytechweightloss.com,medspa,GLP-1 weight loss peptides,2
Center for Integrative and Age-Management Medicine (IAAM &amp;,iaamed.com,,,yes,no_email,https://iaamed.com,medspa,,3
iCRYO Cryotherapy + iV Therapy + Body Sculpting + Red Light,icryo.com,,,yes,no_email,https://icryo.com,medspa,nad+,6
Idaho Bariatric and Metabolic Institute,idahobmi.com,info@idahobmi.com,info@idahobmi.com; billing@idahobmi.com,yes,no_peptides,https://idahobmi.com,medspa,,0
Idaho Weight Loss,idahoweightloss.com,,,,unreachable,,,,
Ideal Me,idealmerva.com,,,,unreachable,,,,
Ideal Weight Rx Inc,idealweight.janeapp.com,,,yes,no_email,https://idealweight.janeapp.com,medspa,,0
Ideal Protein Weight Loss Center Las Vegas,idealweightloss.vegas,maggie@idealweightloss.vegas,maggie@idealweightloss.vegas,yes,no_peptides,https://idealweightloss.vegas,vendor,,0
Ideal Wellness Weightloss Clinics of Colorado,idealwellnessclinics.com,,,yes,no_email,https://idealwellnessclinics.com,vendor,GLP-1 weight loss peptides,3
Ignite Wellness,ignitewellnessms.com,,,,no_email,https://ignitewellnessms.com,vendor,,2
Illume Cosmetic Surgery &#038; MedSpa,illumecosmeticsurgery.com,,,yes,no_email,https://illumecosmeticsurgery.com,medspa,,0
Illume Fertility,illumefertility.com,,,yes,no_email,https://illumefertility.com,medspa,,0
Integrative Medicine Orange County,imoc.health,,,,unreachable,,,,
"Southern Indiana Aesthetic &#038; Plastic Surgery, Bloomington",indianaaesthetics.com,,,yes,no_email,https://indianaaesthetics.com,medspa,"semaglutide, tirzepatide",11
Indiana Weight Loss,indianaloseweight.com,,,yes,no_email,https://indianaloseweight.com,medspa,"semaglutide, tirzepatide",3
Indianapolis Peptide Testosterone Replacement Therapy Group —,indianapolis.hormoneglow.net,,,,no_email,https://indianapolis.hormoneglow.net,vendor,,0
Infinite Medical Group,infinitemedicalgroup.com,,,,no_email,,vendor,,0
Infinite Wellness Hormone Specialists: Dr. Vanessa Mack,infinitewellness-az.com,,,yes,no_email,https://infinitewellness-az.com,medspa,semaglutide,8
