vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Hartford HealthCare Medical & Surgical Weight Loss Center,hartfordhealthcaremedicalgroup.org,,,yes,no_email,https://hartfordhealthcaremedicalgroup.org,medspa,,0
Haven Center,havencenter.com,,,yes,no_email,https://havencenter.com,medspa,,0
Hawaii Hormone Therapy,hawaiihormonetherapy.com,,,,no_email,https://hawaiihormonetherapy.com,medspa,,0
Hawaii Integrative Healthcare,hawaiiintegrative.com,,,yes,no_email,https://hawaiiintegrative.com,medspa,,2
Medicare GLP-1 Providers in Hawaii,hawaiiship.org,,,yes,no_email,https://hawaiiship.org,vendor,,0
Hawaii Wellness Clinic,hawaiiwellnessclinic.com,,,yes,no_email,https://hawaiiwellnessclinic.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+",11
Retreat Doctors' Hospital,hcavirginia.com,,,yes,no_email,https://hcavirginia.com/contact-us,medspa,,0
CR Wellness Reviews & Pricing,heartlandcenterofnaturalhealing.com,,,,unreachable,,,,
Heavens Medical Reviews & Pricing,heavensurgentcare.com,,,yes,no_email,https://heavensurgentcare.com,medspa,bpc-157,2
Advanced Care + MedSpa,hendersonvillemedspa.com,,,yes,no_email,https://hendersonvillemedspa.com,medspa,"semaglutide, tirzepatide",6
Hera Skin and Wellness Reviews & Pricing,heraskinandwellness.com,info@heraskinandwellness.com,info@heraskinandwellness.com,yes,no_peptides,https://heraskinandwellness.com,medspa,,0
"The OB-Gyn & Incontinence Center, MD",herobgyn.com,,,yes,no_email,https://herobgyn.com,medspa,,2
Her Way Health Reviews & Pricing,herwayhealth.com,,,,no_email,https://herwayhealth.com,medspa,,2
High Seas IVs,highseasivs.com,,,,unreachable,,,,
The Total You Medical Spa,hilton.com,,,,unreachable,,,,
Good To Glow Med Spa and Wellness,hlqyz.myaestheticrecord.com,,,,no_email,https://hlqyz.myaestheticrecord.com,medspa,,0
House Of Beauty Medspa,hobmedspa.com,,,yes,no_email,https://hobmedspa.com,medspa,,0
Woodhouse Spa,hoboken.woodhousespas.com,,,,no_email,,vendor,,0
Holistic Healing Group,holistichealinggroup.com,contact@holistichealinggroup.com,contact@holistichealinggroup.com,yes,no_peptides,https://holistichealinggroup.com,medspa,,0
"Holy Cross OBGYN, OB/GYN",holycrossobgyn.com,,,yes,no_email,https://holycrossobgyn.com,medspa,,0
Hope Family Medicine Reviews & Pricing,hopefamilymedicine.com,,,yes,no_email,https://hopefamilymedicine.com/contact,medspa,,0
House of Beauty by KT Aesthetics,houseofbeautyxkt.com,concierge@houseofbeautyxkt.com,concierge@houseofbeautyxkt.com,yes,no_peptides,https://houseofbeautyxkt.com,medspa,,0
Aesthetic Lab,houstonaestheticlab.com,info@houstonaestheticlab.com,info@houstonaestheticlab.com,yes,no_peptides,https://houstonaestheticlab.com,medspa,,0
High Plains TRT Reviews & Pricing,hpmhc.com,,,yes,no_email,https://hpmhc.com,medspa,,0
Huntington Dermatology,huntingtondermatologyinc.com,,,yes,no_email,https://huntingtondermatologyinc.com,medspa,"nad+, dsip, kpv",4
Hyde Park Med Spa Reviews & Pricing,hydeparkmedspa.com,,,,no_email,https://hydeparkmedspa.com,medspa,GLP-1 weight loss peptides,2
Advanced Wellness & Regenerative Care,hydratega.com,,,yes,no_email,https://hydratega.com,medspa,glutathione,2
Hydrate Me Medspa,hydratememedspa.com,,,yes,no_email,https://hydratememedspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",12
Preventive CareMD,i.vimeocdn.com,,,,no_email,,vendor,,0
IV Therapy Burleson TX,icryo-burleson-texas.com,,,,unreachable,,,,
Meridian Medical Aesthetics,idahormones.com,,,,unreachable,,,,
Biote Provider (Reno) Reviews & Pricing,idealmedicalreno.com,,,yes,no_email,https://idealmedicalreno.com,medspa,,1
Medicare GLP-1 Providers in Illinois,ilaging.illinois.gov,,,yes,no_email,https://ilaging.illinois.gov,vendor,,0
AMB Mobile Massage & Wellness Center,images.leadconnectorhq.com,,,,no_email,,vendor,,0
Enliven You Aesthetics and Wellness,img1.wsimg.com,,,,unreachable,,,,
Beaute Par Co,img77.uenicdn.com,,,,unreachable,,,,
Infinity Medical Aesthetics,infinitymedicalaesthetics.com,,,yes,no_email,https://infinitymedicalaesthetics.com,medspa,GLP-1 weight loss peptides,2
Infinity Wellness Hot Springs Reviews & Pricing,infinitywellnesshs.com,,,yes,no_email,https://infinitywellnesshs.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
Home,infusewellness.intakeq.com,,,,no_email,https://infusewellness.intakeq.com,medspa,,0
Infusion Therapy LLC,infusion-therapy-llc.square.site,miranda@infusiontherapyllc.com,miranda@infusiontherapyllc.com,,no_peptides,,vendor,,0
Infusion for Health,infusionforhealth.com,,,yes,no_email,https://infusionforhealth.com,medspa,,0
"Initiate Vitality: Colon Hydrotherapy, IV Drip Therapy, Weight Loss, W",initiatevitality.com,,,,no_email,,vendor,,0
"InShapeWV, BHRT Pellet Therapy",inshapewv.com,inshapewv@gmail.com,inshapewv@gmail.com,yes,already known,https://inshapewv.com,medspa,semaglutide,3
Medicare GLP-1 Providers in Arkansas,insurance.arkansas.gov,insurance.administration@arkansas.gov,insurance.administration@arkansas.gov; insurance.accounting@arkansas.gov; insurance.consumers@arkansas.gov; insurance.fraud@arkansas.gov; insurance.finance@arkansas.gov; insurance.hirr@arkansas.gov; infoarmarketplace@arkansas.gov; insurance.legal@arkansas.gov,yes,no_peptides,https://insurance.arkansas.gov,vendor,,0
Medicare GLP-1 Providers in North Dakota,insurance.nd.gov,insurance@nd.gov,insurance@nd.gov,yes,no_peptides,https://insurance.nd.gov,vendor,,0
Medicare GLP-1 Providers in Washington,insurance.wa.gov,,,yes,no_email,https://insurance.wa.gov,medspa,,0
Integrative Medicine of Arizona Reviews & Pricing,integrativemedicineaz.com,,,,no_email,,vendor,,0
"St. George Women's Health OB-GYN Clinic, NP",intermountainhealthcare.org,,,,no_email,https://intermountainhealthcare.org,medspa,,0
IV Nutritional Therapy Arnold │ IV Therapy Near Me,internal-medicine-centers.com,,,,no_email,https://internal-medicine-centers.com,vendor,,0
Interstate Health,interstatehealth.com,info@interstatehealth.com,info@interstatehealth.com,yes,no_peptides,https://interstatehealth.com,vendor,,0
InVein Aesthetics,inveinaestheticsbaltimore.zoca.com,,,yes,no_email,https://inveinaestheticsbaltimore.zoca.com,medspa,"ipamorelin, mots-c",7
"Island Balance Clinic, APRN, MSN",islandbalanceclinic.com,info@reply.islandbalanceclinic.com,mie@islandbalanceclinic.com; contact@islandbalanceclinic.com; info@reply.islandbalanceclinic.com,yes,already known,https://islandbalanceclinic.com,medspa,nad+,5
It is Well,itiswellmed.com,,,yes,no_email,https://itiswellmed.com,medspa,glutathione,3
iV Bars,ivbars.com,,,,no_email,,vendor,,0
IntraVenous Solutions,ivsolns.com,,,yes,no_email,https://ivsolns.com,medspa,"nad+, glutathione",6
IV Therapy Doc at The Leela Integrative Medicine Center,ivtherapydoc.com,,,,no_email,https://ivtherapydoc.com,vendor,,0
"Ivy Hydrations, LLC.",ivyhydrations.com,gisele@ivyhydrations.com,gisele@ivyhydrations.com,,no_peptides,https://ivyhydrations.com,vendor,,0
Jackson County Health & Vitality Reviews & Pricing,jacksoncountyks.com,,,yes,no_email,https://jacksoncountyks.com,vendor,,0
Javan Wellness,javanwellness.com,,,yes,no_email,https://javanwellness.com,medspa,GLP-1 weight loss peptides,7
Jefferson Comprehensive Weight Management,jeffersonhealth.org,,,,no_email,https://jeffersonhealth.org,vendor,,0
JSJ Aesthetics and Wellness,jsjaesthetics.com,info@jsjaesthetics.com,info@jsjaesthetics.com,,no_peptides,https://jsjaesthetics.com,medspa,,0
"Juneau Women's Health, Menopause Symptom Management and Hormone Therap",juneauwomenshealth.com,,,yes,no_email,https://juneauwomenshealth.com,medspa,,0
Medicare GLP-1 Providers in Kansas,kdads.ks.gov,,,,unreachable,,,,
KJ Relaxin Medical Spa,kjrelaxinmedicalspa.com,support@kjrelaxinmedicalspa.com,support@kjrelaxinmedicalspa.com,yes,no_peptides,https://kjrelaxinmedicalspa.com,medspa,,0
Grow Wellness Reviews & Pricing,knoxgrowwellness.com,,,yes,no_email,https://knoxgrowwellness.com,medspa,"semaglutide, tirzepatide, glutathione",7
K. Stewart Beauty and Wellness,kstewartbeautyandwellness.com,,,yes,no_email,https://kstewartbeautyandwellness.com,medspa,"semaglutide, tirzepatide",3
"KS Women's Health Clinic, MSCP",kwhclinic.com,,,,unreachable,,,,
Lane Dermatology & Dermatologic Surgery Reviews & Pricing,lanederm.com,,,yes,no_email,https://lanederm.com,medspa,,0
"Laramie Physicians Women & Wellness Clinic, Bioidentical Hormone Repla",laramiephysicians.com,,,yes,no_email,https://laramiephysicians.com,medspa,"semaglutide, tirzepatide",5
Medicare GLP-1 Providers in Louisiana,ldi.la.gov,,,,unreachable,,,,
"Timothy A Leach MD Inc OB/GYNs, MD",leachobgyn.com,,,yes,no_email,https://leachobgyn.com,medspa,,0
"Legacy Gynecology PLLC, Gynecology",legacygynecology.com,,,yes,no_email,https://legacygynecology.com,medspa,,0
"Level Wellness and Optimization, Hormone Clinic",levelidaho.com,,,,no_email,,vendor,,0
LifeRestoreMD,liferestoremd.com,,,yes,no_email,https://liferestoremd.com,medspa,,1
Lifestyle Medicine New Haven,lifestylemedicinenewhaven.com,info@lifestylemedicinenewhaven.com,info@lifestylemedicinenewhaven.com,yes,no_peptides,https://lifestylemedicinenewhaven.com,medspa,,0
Lifestyle Physicians Weight Loss & Wellness Center Reviews & Pricing,lifestylephysicians.com,,,yes,no_email,https://lifestylephysicians.com,medspa,"tirzepatide, glutathione, semaglutide",13
Propel Therapeutics,link.amplehq.com,,,,no_email,,vendor,,0
Lips and Drips by Erica Marie LLC,lipsanddripsllc.com,info@lipsanddripsllc.com,info@lipsanddripsllc.com,,no_peptides,https://lipsanddripsllc.com,medspa,,0
LIV Hydration Lounge,liv-hydration.com,,,,unreachable,,,,
LIVE Hydration Spa Franchise,livehydrationspafranchise.com,,,yes,no_email,https://livehydrationspafranchise.com,vendor,,0
Live Well,livewellde.com,hello@livewellde.com,hello@livewellde.com,yes,no_peptides,https://livewellde.com,vendor,,0
"Longevita Medical, MD, FACS and FNP-C",longevitamedical.com,,,yes,no_email,https://longevitamedical.com,medspa,kpv,5
Longevity Care Clinic,longevitycareclinic.com,,,,no_email,https://longevitycareclinic.com,vendor,,0
Advanced Aesthetics Lopez Plastic Surgery: L Med Spa,lopezplasticsurgery.com,,,yes,no_email,https://lopezplasticsurgery.com,medspa,"bpc-157, tb-500, nad+, ipamorelin, sermorelin, tesamorelin",20
Beau Monde Spa and Boutique,lovebeaumonde.com,,,,no_email,https://lovebeaumonde.com,vendor,,0
Lowe Plastic Surgery Reviews & Pricing,loweplasticsurgery.com,,,yes,no_email,https://loweplasticsurgery.com,medspa,"semaglutide, tirzepatide",4
Luxe Medical Aesthetics Reviews & Pricing,luxebymelanie.com,info@luxebymelanie.com,info@luxebymelanie.com,yes,no_peptides,https://luxebymelanie.com,medspa,,0
mae aesthetics + wellness,maesthetics.co,,,yes,no_email,https://maesthetics.co,medspa,semaglutide,3
Magnolia Medspa Reviews & Pricing,magnolia-medspa.com,,,,no_email,https://magnolia-medspa.com/about-us,medspa,,0
Magnolia Health & Wellness Reviews & Pricing,magnoliahealthtn.com,,,,no_email,https://magnoliahealthtn.com,medspa,,0
Medicare GLP-1 Providers in Maine,maine.gov,,,yes,no_email,https://maine.gov,vendor,,0
MamasitasContour,mamasitascontour.com,,,yes,no_email,https://mamasitascontour.com/contact-us,vendor,,0
"Mantality Health St. Louis, Missouri",mantalityhealt.wpenginepowered.com,,,,unreachable,,,,
Medicare GLP-1 Providers in Oklahoma,map.oid.ok.gov,mippa@oid.ok.gov,mippa@oid.ok.gov,yes,no_peptides,https://map.oid.ok.gov,medspa,,0
Marshall OB/GYN,marshallhealth.org,info@marshallhealth.org,info@marshallhealth.org,yes,no_peptides,https://marshallhealth.org,medspa,,0
Medicare GLP-1 Providers in Massachusetts,mass.gov,,,,unreachable,,,,
"Maui Skin Rejuvenation, LLC Reviews & Pricing",mauiskinbody.com,mauiskinbody@gmail.com,mauiskinbody@gmail.com,yes,no_peptides,https://mauiskinbody.com,medspa,,0
"Maximos OB/GYN, MD, MPH, FACOG",maximosobgyn.com,,,yes,no_email,https://maximosobgyn.com,medspa,,1
"Mayo Clinic Menopause and Women's Sexual Health Clinic, Specialty Meno",mayoclinic.org,,,,unreachable,,,,
MD Cosmedx Reviews & Pricing,mdcosmedx.com,,,,no_email,,vendor,,0
Medicare GLP-1 Providers in Mississippi,mdhs.ms.gov,,,yes,no_email,https://mdhs.ms.gov,vendor,,0
Mercy Medical Center Medispa,mdmercy.com,,,yes,no_email,https://mdmercy.com,medspa,,0
The Advanced Health and Vitality Center,medicalcarereview.com,sales@medicalcarereview.com,editor@medicalcarereview.com; sales@medicalcarereview.com; marketing@medicalcarereview.com,,no_us_signal,https://medicalcarereview.com,medspa,,1
Medicare GLP-1 Providers in Indiana,medicare.in.gov,,,yes,no_email,https://medicare.in.gov,vendor,,0
Medicis Medical Spa,medicismedicalspa.com,,,yes,no_email,https://medicismedicalspa.com,medspa,,0
MediMorph,medimorph.com,info@medimorph.com,info@medimorph.com,,no_peptides,https://medimorph.com,medspa,,0
MediQuick Weight Loss,mediquickweightloss.com,,,yes,no_email,https://mediquickweightloss.com,medspa,GLP-1 weight loss peptides,2
Nevada Medical Weight Loss Center Reviews & Pricing,medisliminc.com,,,yes,no_email,https://medisliminc.com,medspa,"semaglutide, tirzepatide",4
Medi Slim Weight Loss,medislimnow.com,,,yes,no_email,https://medislimnow.com,medspa,"semaglutide, tirzepatide, retatrutide",6
MediSpa Maui,medispamaui.com,,,yes,no_email,https://medispamaui.com,medspa,nad+,5
ABQ Medical Spa,medspaalbuquerque.com,,,yes,no_email,https://medspaalbuquerque.com,medspa,"semaglutide, tirzepatide",4
MedStar Health: Infusion Center at MedStar Georgetown University Hospi,medstarhealth.org,,,yes,no_email,https://medstarhealth.org,medspa,,0
MedStudio,medstudio.com,,,yes,no_email,https://medstudio.com,medspa,,3
Melange Integrative Health Reviews & Pricing,melangeintegrativehealth.com,,,yes,no_email,https://melangeintegrativehealth.com,medspa,"semaglutide, glutathione",8
Melindas Med-Spa And Salon,melindasdayspa.com,melindasdayspa@gmail.com,melindasdayspa@gmail.com,yes,already known,https://melindasdayspa.com,medspa,GLP-1 weight loss peptides,2
"ModernMenopause by Dr. Rabin, MD, FACOG",menopause1.com,,,,no_email,https://menopause1.com,medspa,,1
Meritus Endocrinology Specialists,meritushealth.com,,,,unreachable,,,,
Mia Esthetics,miaestheticsspa.com,,,,unreachable,,,,
Zubair Cosmetic Gynecology and Medspa,michellezubairmd.com,,,yes,no_email,https://michellezubairmd.com,medspa,,1
Midwest Hormone Centers,midwesthormone.com,,,yes,no_email,https://midwesthormone.com/about,medspa,,2
"MindBodySoul Mental Health & Family Practice, Women's Health",mindbodysoulmentalhealth.com,,,yes,no_email,https://mindbodysoulmentalhealth.com,medspa,GLP-1 weight loss peptides,5
MintMedSpa,mintmedspa.com,info@mintmedspa.com,info@mintmedspa.com; template.placeholder@gmail.com; nfo@mintmedspa.com,yes,no_peptides,https://mintmedspa.com,medspa,,0
MKE Aesthetics & Wellness,mkeaestheticspleasantprairie.com,,,,no_email,https://mkeaestheticspleasantprairie.com,medspa,,0
"Mid-Kansas Women's Center, OB/GYN",mkwc.net,,,yes,no_email,https://mkwc.net,medspa,,0
Medicare GLP-1 Providers in Minnesota,mn.gov,,,,no_email,https://mn.gov,vendor,,0
MODIV Functional Wellness & MedSpa,modivmedspa.com,,,,no_email,,vendor,,0
ModoGen Medical,modogen.com,,,yes,no_email,https://modogen.com,medspa,"semaglutide, tirzepatide",6
Montana Medical Aesthetics Clinic,montanamedicalaesthetics.com,,,yes,no_email,https://montanamedicalaesthetics.com,medspa,,0
Monumental Med Spa Reviews & Pricing,monumentalmedspa.com,,,yes,no_email,https://monumentalmedspa.com,medspa,GLP-1 weight loss peptides,5
Mosaic wellness boutique,mosaic-massage.com,,,,no_email,https://mosaic-massage.com/contact-us,vendor,,0
Mountain West Medical Services,mountainwestmedical.com,,,yes,no_email,https://mountainwestmedical.com,medspa,GLP-1 weight loss peptides,2
Mountain West Medical Spa Reviews & Pricing,mountainwestmedicalspa.com,info@mountainwestmedicalspa.com,info@mountainwestmedicalspa.com,yes,no_peptides,https://mountainwestmedicalspa.com,medspa,,0
MultiCare Endocrinology Specialists,multicare.org,,,,unreachable,,,,
Muscle Therapy Wellness Lounge,muscletherapywellness.as.me,,,,no_email,https://muscletherapywellness.as.me,vendor,,0
About Face Medical Aesthetics,myaboutface.com,,,yes,no_email,https://myaboutface.com,medspa,,2
Aesthetic Center for Plastic Surgery & MedSpa (ACPS),mybeautifulbody.com,,,yes,no_email,https://mybeautifulbody.com,medspa,GLP-1 weight loss peptides,4
Brows & Beauty,mybrowsandbeauty.com,caitlyntownsend89@yahoo.com,caitlyntownsend89@yahoo.com; browsandbeautybycaitlyn@yahoo.com; ncaitlyntownsend89@yahoo.com,,no_peptides,https://mybrowsandbeauty.com,medspa,,0
Chapter Aesthetic Studio,mychapter.com,,,yes,no_email,https://mychapter.com,medspa,,0
Ethos Aesthetics + Wellness,myethosspa.com,,,yes,no_email,https://myethosspa.com,medspa,,0
Adoro Medical Spa,myeyelids.com,,,yes,no_email,https://myeyelids.com,medspa,,0
Mygenics Reviews & Pricing,mygenics.net,,,yes,no_email,https://mygenics.net,medspa,"nad+, sermorelin, glutathione",7
"King Health & Wellness, Menopause and Perimenopause Care",mykingwellness.com,,,yes,no_email,https://mykingwellness.com,medspa,,0
"Mosaic Life Care Menopause Clinic, Hospital Menopause Clinic",mymlc.com,,,yes,no_email,https://mymlc.com,medspa,,0
"Women's Healthcare Center of Baytown, OB/GYN",myprivia.com,,,yes,no_email,https://myprivia.com,medspa,,0
Pure Lux Medspa,mypurelux.com,info@mypurelux.com,info@mypurelux.com,yes,no_peptides,https://mypurelux.com,medspa,,0
Water's Edge Natural Medicine,naturopathic.com,,,yes,no_email,https://naturopathic.com,medspa,GLP-1 weight loss peptides,4
Medicare GLP-1 Providers in North Carolina,ncdoi.gov,,,yes,no_email,https://ncdoi.gov,vendor,,0
Neem,neemmedicalspa.com,,,,no_email,https://neemmedicalspa.com,medspa,GLP-1 weight loss peptides,2
New England Medical Group,newenglandmedgroup.com,,,,unreachable,,,,
New Leaf Spa and Laser Reviews & Pricing,newleafnewu.com,,,,no_email,https://newleafnewu.com,vendor,,0
Mobile IV Therapy,newspringwellnesscenter.com,,,,no_email,,vendor,,0
NeXtGen Medical LLC,nextgenmedicalllc.com,,,yes,no_email,https://nextgenmedicalllc.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141",9
Medicare GLP-1 Providers in New Jersey,nj.gov,,,,no_email,https://nj.gov,vendor,,0
New Jersey Health & Wellness,njhwllc.com,,,yes,no_email,https://njhwllc.com,medspa,GLP-1 weight loss peptides,4
"Northern Montana Health Care OB/GYN, MD and DNP",nmhcare.org,,,,no_email,,vendor,,0
Nolla Wellness,nollawellness.com,info@nollawellness.com,info@nollawellness.com,yes,no_peptides,https://nollawellness.com,vendor,,0
"Nore Women's Health, Midlife and Menopause Care",norehealth.com,,,yes,no_email,https://norehealth.com,medspa,,1
"Dr. Lisa Abbott, MD Reviews & Pricing",northernnevadaendo.com,,,,no_email,https://northernnevadaendo.com,vendor,,0
Nova Physician Wellness Center,novaphysicianwellness.com,,,yes,no_email,https://novaphysicianwellness.com,medspa,"semaglutide, liraglutide",6
North Shore Medical Wellness,nsmedicalwellness.com,,,yes,no_email,https://nsmedicalwellness.com,medspa,nad+,4
NUA Wellness Institute,nuawellnessinstitute.com,admin@nuawellnessinstitute.com,admin@nuawellnessinstitute.com,yes,no_peptides,https://nuawellnessinstitute.com,medspa,,0
"Nubo Med Spa & Wellness, WHNP-BC and MD",nubospa.com,,,yes,no_email,https://nubospa.com,medspa,,0
NuWave Medical Reviews & Pricing,nuwaveny.com,,,,no_email,,vendor,,0
"Body Balance, Bioidentical Hormone Replacement Therapy",nwabodybalance.com,,,yes,no_email,https://nwabodybalance.com,medspa,,0
"New Directions Health and Wellness, Board-Certified Gynecologist",nwanewdirections.com,,,yes,no_email,https://nwanewdirections.com,medspa,GLP-1 weight loss peptides,3
Northwest Ketamine Clinics- Seattle,nwketamineclinics.com,,,yes,no_email,https://nwketamineclinics.com,medspa,"nad+, glutathione",4
Oasis Medspa & IV Bar,oasismedspaofidaho.com,,,,no_email,,vendor,,0
"Ob-Gyn Specialists, OB/GYN",obgynwc.net,,,,no_email,,vendor,,0
Hydration Station,ochydrationstation.com,hydrationnp@gmail.com,hydrationnp@gmail.com,yes,already known,https://ochydrationstation.com,medspa,semaglutide,5
Medicare GLP-1 Providers in Rhode Island,oha.ri.gov,,,,unreachable,,,,
Ohana MedSpas,ohanamedspas.com,,,yes,no_email,https://ohanamedspas.com,medspa,"semaglutide, tirzepatide, glutathione",13
O'Lovely Head Spa and Wellness,olovely-head-spa-and-wellness.square.site,,,,no_email,,vendor,,0
"Optimal Medical Group, MD",omgwellnessmd.com,,,yes,no_email,https://omgwellnessmd.com,medspa,GLP-1 weight loss peptides,8
Optimize U,optimizeucenters.com,,,,no_email,https://optimizeucenters.com,medspa,"semaglutide, tirzepatide, liraglutide, sermorelin, tesamorelin, pt-141",18
Option Care Health,optioncarehealth.com,,,yes,no_email,https://optioncarehealth.com,medspa,,0
"Opulence Health and Wellness, OB/GYN",opulencewomen.com,,,yes,no_email,https://opulencewomen.com,medspa,,0
"Orange County OBGYN, OB/GYN",orangecountyobgyn.com,,,yes,no_email,https://orangecountyobgyn.com,medspa,,1
Origin Health Center Reviews & Pricing,originhealthcenter.com,,,,unreachable,,,,
Advanced Aesthetics,orlandoartofsurgery.com,,,yes,no_email,https://orlandoartofsurgery.com,medspa,,0
B.leaf,ourbleaf.com,contact@ourbleaf.com,contact@ourbleaf.com,yes,no_peptides,https://ourbleaf.com/about,medspa,,0
OVME,ovme.com,help@ovme.com,help@ovme.com,yes,already known,https://ovme.com,vendor,tirzepatide,4
Medicare GLP-1 Providers in Pennsylvania,pa.gov,,,yes,no_email,https://pa.gov,vendor,,0
Medical Spa of Saint Simons Island Reviews & Pricing,pacifica-esthetics.com,,,,unreachable,,,,
Palmetto Infusion,palmettoinfusion.com,,,,unreachable,,,,
Peace Love Med Aesthetic Rejuvenation,peacelovemed.com,info@peacelovemed.com,info@peacelovemed.com,yes,no_peptides,https://peacelovemed.com,medspa,,0
"Peach State Endocrinology, MD",peachendocrinology.com,info@peachendocrinology.com,info@peachendocrinology.com,yes,no_peptides,https://peachendocrinology.com,medspa,,0
Pensacola Better Bodies & Weight Loss Reviews & Pricing,pensacolabetterbodies.com,,,yes,no_email,https://pensacolabetterbodies.com,medspa,"bpc-157, tb-500, nad+",6
"Midlife and Menopause Clinic, MD, FACOG, MSCP",peoria.medicine.uic.edu,researchservicesdept@uic.edu,researchservicesdept@uic.edu,yes,no_peptides,https://peoria.medicine.uic.edu,vendor,,0
Arlington Performance Care,performancecareclinics.com,info@performancecareclinics.com,info@performancecareclinics.com,,no_peptides,https://performancecareclinics.com,medspa,,0
"Physicians and Midwives of Macon, OB/GYN and Midwifery",physiciansandmidwivesofmacon.com,,,yes,no_email,https://physiciansandmidwivesofmacon.com,medspa,GLP-1 weight loss peptides,3
Planned Parenthood,plannedparenthood.org,,,yes,no_email,https://plannedparenthood.org,medspa,,0
Plush Medical Spa Reviews & Pricing,plushmedspa.com,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://plushmedspa.com,medspa,,0
"Pocatello Women's Health Clinic, Certified Menopause Practitioner on s",pocatellowomensclinic.com,,,yes,no_email,https://pocatellowomensclinic.com,medspa,,0
PointInfusion,pointinfusion.com,,,,no_email,,vendor,,0
Polk Concierge Medical,polkconcierge.com,,,,no_email,,vendor,,0
Russell Aesthetics Reviews & Pricing,portraitcare.com,,,,no_email,https://portraitcare.com,medspa,GLP-1 weight loss peptides,4
Precision Skin Studio,precisionskinstudio.com,,,,no_email,https://precisionskinstudio.com,vendor,,0
Medical Spa at PRO Club,proclub.com,,,yes,no_email,https://proclub.com,vendor,,0
ProMD Health,promdbethesda.com,,,,no_email,,vendor,,0
Rockland County Weight Loss Reviews & Pricing,promos.rocklandcountyweightloss.com,,,,no_email,,vendor,,0
Pure Aesthetica,pureaesthetica.com,,,,unreachable,,,,
Pure Complexion Spa Reviews & Pricing,purecomplexionspa.com,purecomplexionspa@gmail.com,purecomplexionspa@gmail.com,yes,no_peptides,https://purecomplexionspa.com,medspa,,0
Pure Drip IV Health & Wellness Reviews & Pricing,puredripiv.com,,,,no_email,,vendor,,0
Pure Infusion Suites of Omaha,pureinfusionsuites.com,maddiejohnson@gmail.com,maddiejohnson@gmail.com,,no_us_signal,https://pureinfusionsuites.com,vendor,kpv,2
Pure Restorative Wellness Aesthetics,purerestorativewellnessaesthetics.com,,,yes,no_email,https://purerestorativewellnessaesthetics.com,medspa,GLP-1 weight loss peptides,2
Purple Sage,purplesagevt.com,,,,unreachable,,,,
"Premier Women's Care of Southwest Florida, OB/GYN Hormone Therapy",pwcswfl.com,,,yes,no_email,https://pwcswfl.com,medspa,,0
Face Rx Medspa Reviews & Pricing,radiantbeautyandhealth.com,,,,no_email,,vendor,,0
ReBalanced Wellness Clinic Cumming- Medical Weight Loss,rebalancedwellnessclinic.com,,,,no_email,,vendor,,0
IV Drip,rechargemuscatine.com,,,,no_email,https://rechargemuscatine.com,vendor,,0
IV Drip Therapy Columbus,referrizer-images.s3.us-east-2.amazonaws.com,,,,no_email,,vendor,,0
"Refine Anti-Aging Medicine and Aesthetics, Bioidentical Hormone Therap",refineantiaging.com,,,yes,no_email,https://refineantiaging.com,medspa,nad+,6
Refreshed Aesthetic Medspa Reviews & Pricing,refreshedaesthetic.com,,,,no_email,,vendor,,0
"RegenCen Sarasota, MSCP",regencen.com,,,yes,no_email,https://regencen.com,medspa,"semaglutide, tirzepatide, nad+",13
Regenesis IV,regenesisiv.com,,,,unreachable,,,,
Reneux Med & Day Spa,reneuxmeddayspa.com,info@reneuxmeddayspa.com,info@reneuxmeddayspa.com,yes,no_peptides,https://reneuxmeddayspa.com,medspa,,0
Renewed Med Spa,renewedmedspa.com,,,yes,no_email,https://renewedmedspa.com,medspa,,0
Renew Laser & Aesthetic Medicine,renewlasermed.com,,,yes,no_email,https://renewlasermed.com,medspa,"semaglutide, tirzepatide",8
Renew Innovative Health & Wellness,renewyoulou.com,,,yes,no_email,https://renewyoulou.com,medspa,,2
Reno Sparks MedSpa Reviews & Pricing,renosparksmedspa.com,info@renosparksmedspa.com,info@renosparksmedspa.com,yes,no_peptides,https://renosparksmedspa.com,medspa,,0
RenuYou MedSpa & Wellness Center,renuyoumedspa.com,,,,unreachable,,,,
Restore Hyper Wellness,restore.com,,,yes,no_email,https://restore.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
"Resurrection Health, BHRT Pellet Therapy",resurrection-health.com,,,yes,no_email,https://resurrection-health.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",19
LA Aesthetics & Wellness LLC,retreattristate.com,info@retreattristate.com,info@retreattristate.com,yes,no_peptides,https://retreattristate.com,medspa,,0
Concierge Medical Services,revitalizelv.com,,,,no_email,,vendor,,0
ReVive,revivemaine.com,,,,unreachable,,,,
"Rio Pecos Medical Associates, OB/GYN",riopecosmed.com,info@riopecosmed.com,info@riopecosmed.com,yes,no_peptides,https://riopecosmed.com,medspa,,0
