vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Iridescent,iridescent-spa.com,hello@iridescent-spa.com,hello@iridescent-spa.com,,no_peptides,https://iridescent-spa.com,medspa,,0
Amazing Skin Medical Spa,itstheperfectsecret.com,admin@itstheperfectsecret.com,admin@itstheperfectsecret.com,yes,no_peptides,https://itstheperfectsecret.com,medspa,,0
It's Your Skin,itsyourskinco.com,info.itsyourskincoaching@gmail.com,info.itsyourskincoaching@gmail.com; info.triplethreatesti@gmail.com; ninfo.itsyourskincoaching@gmail.com,,no_peptides,https://itsyourskinco.com,vendor,,0
Lotus Lab Clinical Aesthetics,iv-hydration.com,,,yes,no_email,https://iv-hydration.com,vendor,,0
Mia's Medical Spa,ivdripandmedicalspa.com,,,,unreachable,,,,
"IV Nutrition Eau Claire, WI",ivnutrition.com,,,,no_email,https://ivnutrition.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141, glutathione",12
Ivy & Grace Brow Boutique,ivyandgrace.net,,,,no_email,https://ivyandgrace.net,vendor,,0
California Living Medical Weight Loss,iwhmedspa.com,,,yes,no_email,https://iwhmedspa.com,medspa,GLP-1 weight loss peptides,3
Jackar Medspa,jackarmedspa.com,,,,unreachable,,,,
Jasmine Healing Arts,jasminevt.com,info@jasminevt.com,info@jasminevt.com,yes,no_peptides,https://jasminevt.com,vendor,,0
Jasper Float Spa & Wellness,jasperfloatspa.com,rest@jasperfloatspa.com,rest@jasperfloatspa.com,,no_peptides,https://jasperfloatspa.com,vendor,,0
Slay Happy,jdslayton.com,info@jdslayton.com,jdslaytonbusiness@gmail.com; contactjdslayton@gmail.com; info@jdslayton.com; hydroportofficial@gmail.com,yes,no_peptides,https://jdslayton.com,vendor,,0
Jessica Ellis Aesthetics,jessicaellisaesthetics.glossgenius.com,,,,no_email,https://jessicaellisaesthetics.glossgenius.com,medspa,GLP-1 weight loss peptides,2
JG Noir Aesthetics,jgnoir.com,info@jgnoir.com,info@jgnoir.com,yes,no_peptides,https://jgnoir.com,medspa,,0
J House Spa,jhousespa.com,,,,no_email,https://jhousespa.com,vendor,,0
Jill Renee Spa,jillreneespa.com,,,,no_email,https://jillreneespa.com,vendor,,0
Jiva Med Spa Cincinnati,jivamedspa.com,,,yes,no_email,https://jivamedspa.com,medspa,semaglutide,6
JK Beauty,jkskincare.com,sa@jkskincare.com,sa@jkskincare.com,yes,no_peptides,https://jkskincare.com,medspa,,0
Jlyss Aesthetics and Laser,jlyssaesthetic.com,,,,unreachable,,,,
J M Health Massage Spa,jmhealthspasc.com,yebilly90@gmail.com,yebilly90@gmail.com,yes,no_peptides,https://jmhealthspasc.com,vendor,,0
Dew Aesthetics,joinblvd.com,support@joinblvd.com,support@joinblvd.com; partnerships@joinblvd.co,,no_peptides,https://joinblvd.com,medspa,,0
Jonesboro Laser Aesthetics,jonesborolaseraesthetics.com,,,,unreachable,,,,
"Jordan Felise, Esthetician + Owner of Beautiful Soul",jordansstudio.com,,,yes,no_email,https://jordansstudio.com,vendor,,0
J Spa Skin Care,jspabyjen.com,,,,no_email,https://jspabyjen.com,vendor,,0
Judith Gurley Plastic Surgery & Medical Spa,judithgurley.com,,,yes,no_email,https://judithgurley.com,medspa,,1
Just Breathe Aesthetics,justbreatheaesthetics.com,,,,no_email,https://justbreatheaesthetics.com,medspa,,0
Juvan MD,juvanmd.com,,,,unreachable,,,,
Kainos Aesthetics,kainosaesthetics.com,,,,no_email,https://kainosaesthetics.com,medspa,,0
KBody Spa,kbodyspa.square.site,kbodyspa796@gmail.com,kbodyspa796@gmail.com; katebaquero@hotmail.com,,no_peptides,https://kbodyspa.square.site,vendor,,0
KayDee Reanne Esthetics LLC,kdreanneesthetics.com,kdreanne@gmail.com,kdreanne@gmail.com,,no_peptides,https://kdreanneesthetics.com,vendor,,0
Advanced Skin & Vein Care Centers,kentuckymedspa.com,lexmedspa@gmail.com,lexmedspa@gmail.com,yes,already known,https://kentuckymedspa.com,medspa,"semaglutide, liraglutide, sermorelin",11
Kinetix Massage & Bodywork L.L.C.,kinetixbodywork.com,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://kinetixbodywork.com,vendor,,0
KMC Dermatology & MedSpa Mission,kmcpa.com,,,,no_email,https://kmcpa.com,medspa,,0
Knead To Be Pampered LLC,knead2bpampered.as.me,,,,no_email,https://knead2bpampered.as.me,vendor,,0
Calling the Shots Aesthetics,komalaestheticsandwellness.com,,,,no_email,,vendor,,0
Krem Med Spa,kremmed.spa,,,,unreachable,,,,
Spa Light,kspalight.com,info@kspalight.com,info@kspalight.com,yes,no_peptides,https://kspalight.com,vendor,,0
K Vitality Spa,kvitalityspa.com,,,yes,no_email,https://kvitalityspa.com,vendor,,0
Slay Happy,la-aesthetics-llc.square.site,angelaprn03@gmail.com,angelaprn03@gmail.com,,no_peptides,https://la-aesthetics-llc.square.site,medspa,,0
La Cima Aesthetics and Wellness,lacimamed.com,info@lacimamed.com,info@lacimamed.com,,no_peptides,https://lacimamed.com,medspa,,0
L.A. Face and Body,lafaceandbody.com,,,,unreachable,,,,
La Jolie Salon and Spa,lajoliesalonandspa.com,,,yes,no_email,https://lajoliesalonandspa.com,medspa,,0
Lakefront Wellness,lakefrontwellnesstn.com,cpap09@yahoo.com,cpap09@yahoo.com,yes,already known,https://lakefrontwellnesstn.com,medspa,"nad+, glutathione",4
La Moon Thai Spa Cambridge,lamoonthaicambridge.com,,,yes,no_email,https://lamoonthaicambridge.com,medspa,,0
Iconic Medical Arts,lancasterwellness.com,,,yes,no_email,https://lancasterwellness.com,medspa,,0
LANPHIER,lanphier.us,,,yes,no_email,https://lanphier.us,vendor,,0
Serene Infusion and Wellness Lounge,larimarmed.com,,,,no_email,https://larimarmed.com/contact,vendor,,0
Laser Hairapy,laserhairapy.com,laserhairapy@gmail.com,laserhairapy@gmail.com,yes,no_peptides,https://laserhairapy.com,medspa,,0
LASÉRIE,laserie.co,,,,unreachable,,,,
Laser MD Medspa,lasermdmedspa.com,,,yes,no_email,https://lasermdmedspa.com,medspa,"semaglutide, nad+",4
Laser Remedy,laserremedy.org,laserremedymedspa@gmail.com,laserremedymedspa@gmail.com,yes,no_peptides,https://laserremedy.org,medspa,,0
La Vez Spa,lavezspa.com,,,,no_email,https://lavezspa.com,vendor,,0
La Vita Bella Day Spa & Boutique,lavitabelladayspa.com,clients@lavitabelladayspa.com,clients@lavitabelladayspa.com,yes,no_peptides,https://lavitabelladayspa.com,medspa,,0
LAX Skin & Body Wellness Spa,lax-spa.com,,,,no_email,https://lax-spa.com,vendor,,0
LAZ Beauty Med Spa,lazbeautymedspa.com,,,,unreachable,,,,
LC Health & Prevention,lcbeautymed.com,,,,no_email,https://lcbeautymed.com,vendor,,0
LD Esthetics & Massage,ldesthetics.com,ellasmithdigitalexpert@gmail.com,ellasmithdigitalexpert@gmail.com,yes,no_peptides,https://ldesthetics.com,vendor,,0
Lea Henderson Aesthetics,leahenderson.com,,,,unreachable,,,,
Lebar Beaute,lebarbeautespa.com,,,,unreachable,,,,
KCryoskin Body Sculpting & Cryotherapy Wellness Day Spa,lees-summit-summit-fair.thedripbar.com,,,,no_email,,vendor,,0
Lefranca Med Spa,lefranca.com,admin@lefranca.com,admin@lefranca.com,yes,no_peptides,https://lefranca.com/about-us,medspa,,0
Houston MedSpa + Wellness,leluxbeautique.com,,,yes,no_email,https://leluxbeautique.com,medspa,semaglutide,3
Avanti Salon & Day Spa,leskinmedspa.com,,,,no_email,https://leskinmedspa.com,vendor,,0
Letoile Day Spa & Nails,letoiledayspa.net,,,yes,no_email,https://letoiledayspa.net,vendor,,0
Banya,letsbanya.com,hello@letsbanya.com,hello@letsbanya.com,yes,no_peptides,https://letsbanya.com,vendor,,0
Level Up Wellness,leveluplibertylake.com,,,,unreachable,,,,
Le Visage Spa & Wellness,levisagedayspa.com,levisagedayspa@icloud.com,levisagedayspa@icloud.com,yes,no_peptides,https://levisagedayspa.com,vendor,,0
The Cosmetic Center At Levy Dermatology,levydermatology.com,,,,unreachable,,,,
Life Massage and Wellness Portsmouth,lifemassageandwellness.com,,,yes,no_email,https://lifemassageandwellness.com,medspa,,0
Life Aesthetics and Wellness,lifewellnessspa.com,,,yes,no_email,https://lifewellnessspa.com,medspa,"semaglutide, glutathione",6
Lift Medical,lift-medical.com,,,,unreachable,,,,
Light Bodies Integrative Massage,lightbodiesintegrativemassage.com,,,yes,no_email,https://lightbodiesintegrativemassage.com,vendor,,0
LightRx,lightrx.com,,,yes,no_email,https://lightrx.com,medspa,"nad+, glutathione",3
Lilly Beauty Medical Spa,lillybeautyspa.com,,,,unreachable,,,,
Lindsay Aden Skincare,lindsay-aden-skincare.square.site,,,,no_email,,vendor,,0
AestheticsRN Med Spa,lipking.net,,,,unreachable,,,,
Lis Massage & SPA,lismassagespala.com,,,,no_email,https://lismassagespala.com,vendor,,0
LIV Aesthetics and Wellness,livaestheticsandwellness.com,,,,no_email,https://livaestheticsandwellness.com,medspa,"nad+, glutathione",6
Gameday Men's Health Southington,livationct.com,livation2019@gmail.com,livation2019@gmail.com,yes,already known,https://livationct.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",15
LIVE Hydration Spa Franchise,livehydrationspafranchise.com,,,yes,no_email,https://livehydrationspafranchise.com,vendor,,0
LiveWellMD,livewellmd.net,,,,no_email,https://livewellmd.net,medspa,,0
Living Beautifully Spa,livingbeautifullyspa.com,,,yes,no_email,https://livingbeautifullyspa.com,medspa,,0
Living Health Day Spa,livinghealthdayspa.zoca.com,,,,unreachable,,,,
Carmen's Day Spa,livingwellaesthetics.com,,,yes,no_email,https://livingwellaesthetics.com,medspa,,3
Livin Holistic Wellness Spa,livinholistic.com,,,yes,no_email,https://livinholistic.com,vendor,,0
Livio Med Spa,liviospa.com,livio@liviospa.com,livio@liviospa.com,yes,no_peptides,https://liviospa.com,medspa,,0
LIVE Hydration Spa Rockbrook,locations.livehydrationspa.com,compliance@livehydrationspa.com,compliance@livehydrationspa.com,yes,already known,https://locations.livehydrationspa.com,medspa,,1
Massage Envy,locations.massageenvy.com,,,,no_email,https://locations.massageenvy.com,medspa,,0
Loden and Co,lodenandco.com,,,,no_email,https://lodenandco.com,medspa,,1
Loess Hills Chiropractic,loesshillschiropractic.com,,,yes,no_email,https://loesshillschiropractic.com,medspa,,0
Loft Wellness,loftwellness.com,info@loftwellness.com,info@loftwellness.com,yes,no_peptides,https://loftwellness.com,medspa,,0
Lola J. Aesthetics,lolajaesthetics.com,,,yes,no_email,https://lolajaesthetics.com,medspa,"semaglutide, nad+, glutathione",8
SculptedMD,longevityhealth.life,,,yes,no_email,https://longevityhealth.life,vendor,,0
Longevity Health,longevityhealthgranger.com,longevityhealthgranger@gmail.com,longevityhealthgranger@gmail.com; mnmneuro5@gmail.com,yes,no_peptides,https://longevityhealthgranger.com,medspa,,0
Longevity Health Institute,longevityhealthinstituteinc.com,,,,no_email,https://longevityhealthinstituteinc.com,medspa,,3
Medical Anti-Aging,longvillewellness.info,,,,no_email,https://longvillewellness.info/contact,vendor,,0
"Lori's Massage Pad, LLC",lorismassagepad.com,,,yes,no_email,https://lorismassagepad.com,vendor,,0
Lost Lagoon Day Spa,lostlagoondayspa.com,info@lostlagoondayspa.com,info@lostlagoondayspa.com,,no_peptides,https://lostlagoondayspa.com,vendor,,0
Lotus Day Spa and Nails,lotusdayspamontpelier.com,,,yes,no_email,https://lotusdayspamontpelier.com,vendor,,0
LovelySkin Retail Store & Spa,lovelyskin.com,customercare@lovelyskin.com,customercare@lovelyskin.com,yes,no_peptides,https://lovelyskin.com,vendor,,0
Love My Skin Day Spa,lovemyskindayspa.com,,,yes,no_email,https://lovemyskindayspa.com,medspa,,0
EmergeCryo Spa,lowcountrymale.com,,,yes,no_email,https://lowcountrymale.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",15
Low T Center,lowtcenter.com,,,yes,no_email,https://lowtcenter.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141",15
Löyly Nordic Spa,loylynordicspa.com,info@loylynordicspa.com,info@loylynordicspa.com,yes,no_peptides,https://loylynordicspa.com,vendor,,0
Lucid Med Spa,lucid-medspa.com,,,,no_email,,vendor,,0
Bella Aesthetics by Luisa,luisapacheco.glossgenius.com,luisafpacheco@yahoo.com,luisafpacheco@yahoo.com,,no_us_signal,https://luisapacheco.glossgenius.com,medspa,"nad+, glutathione",3
LúMay Skin Spa,lumayskinspa.com,lumayskinspa@gmail.com,lumayskinspa@gmail.com,yes,no_peptides,https://lumayskinspa.com,medspa,,0
Luminous Total Body Care,luminousmed.com,,,,unreachable,,,,
Luminous Skin Studio,luminousskincos.com,,,,unreachable,,,,
Lummiér Medi Spa LLC,lummiermedispa.com,lummiermedispa@icloud.com,lummiermedispa@icloud.com,yes,no_peptides,https://lummiermedispa.com,medspa,,0
Lunar Studio Spa,lunarstudiospa.glossgenius.com,lunarstudiospa@gmail.com,lunarstudiospa@gmail.com,yes,no_peptides,https://lunarstudiospa.glossgenius.com,vendor,,0
Luna Skin & Body,lunawellnessmassage.com,,,yes,no_email,https://lunawellnessmassage.com,vendor,,0
Lush Laser & Aesthetics Microneedling Laser Hair Removal,lushlaseraesthetics.com,info@lushlaseraesthetics.com,info@lushlaseraesthetics.com,yes,no_peptides,https://lushlaseraesthetics.com,medspa,,0
Lusine Skin Wellness,lusineskin.com,,,,unreachable,,,,
Younique Cosmetic Surgery Center & Medical Spa,luxeaestheticsurgery.com,,,,no_email,,vendor,,0
Luxe + Lulu Aesthetics,luxeandlulu.com,info.luxeandlulu@gmail.com,info.luxeandlulu@gmail.com; ndlulu@gmail.com,yes,no_peptides,https://luxeandlulu.com,medspa,,0
Luxe Salon & Spa,luxebvi.com,luxebvi@gmail.com,luxebvi@gmail.com,yes,no_peptides,https://luxebvi.com,medspa,,0
Luxe Day Spa,luxedayspams.com,luxe.clinton@yahoo.com,luxe.clinton@yahoo.com,yes,no_peptides,https://luxedayspams.com,vendor,,0
Luxe Hydra Spa,luxehydraspa.com,,,,no_email,https://luxehydraspa.com,vendor,,0
Luxe Level Aesthetics,luxelevelaesthetics.com,info@luxelevelaesthetics.com,info@luxelevelaesthetics.com,,no_us_signal,https://luxelevelaesthetics.com,vendor,"nad+, dsip, kpv",5
Luxe Med Spa,luxemedspaky.com,,,yes,no_email,https://luxemedspaky.com,medspa,,1
LUXE Aesthetics,luxemt.com,hello@luxemt.com,hello@luxemt.com,yes,no_peptides,https://luxemt.com,medspa,,0
Lavender spa one,luxerejuvena.com,,,,unreachable,,,,
Luxe head spa / Japanese head spa rockford il,luxesscalpspa.square.site,capilarluxury@gmail.com,capilarluxury@gmail.com,,no_peptides,https://luxesscalpspa.square.site,vendor,,0
LUXE SZN BEAUTY BAR,luxesznbb.com,,,,unreachable,,,,
Luxology Wellness Spa Savage Minnesota,luxologywellnessspa.com,,,,unreachable,,,,
Luxury Head Spa,luxuryheadsparoc.com,,,,no_email,https://luxuryheadsparoc.com,vendor,,0
LV Body Sculpting & Medspa,lvbodysculpting.com,,,yes,no_email,https://lvbodysculpting.com,medspa,"semaglutide, tirzepatide",10
LXRY Aesthetics & Wellness,lxryaesthetics.com,infolxryaesthetics@gmail.com,infolxryaesthetics@gmail.com,yes,already known,https://lxryaesthetics.com,medspa,"semaglutide, tirzepatide, glutathione",6
Lyds Skin Bar,lydsskinbar.com,lydiaclark@lydsskinbar.com,lydsskinbar@gmail.com; u003elydsskinbar@gmail.com; lydiaclark@lydsskinbar.com,,no_peptides,https://lydsskinbar.com,vendor,,0
in Harmony,lymedspa.com,,,,no_email,,vendor,,0
Lzur Day Spa,lzurdayspa.com,,,,no_email,,vendor,,0
Grace Aesthetics Med Spa,macombmedicalwellness.com,,,yes,no_email,https://macombmedicalwellness.com,vendor,"glutathione, semaglutide",5
MaDani Skin Studio,madaniskin.com,,,,no_email,https://madaniskin.com/services,vendor,,0
"MADE Medical, PLLC",made-medical.com,,,yes,no_email,https://made-medical.com,medspa,,0
Integrative Health Center,madisonselfcareappointments.com,ivonneramos72@gmail.com,ivonneramos72@gmail.com; madisonhealingarts@gmail.com,yes,no_peptides,https://madisonselfcareappointments.com,vendor,,0
Organic Aesthetics Spa,madisonshaven.com,,,,unreachable,,,,
Madonna Medical Spa,madonnamedicalspa.com,,,yes,no_email,https://madonnamedicalspa.com,medspa,,0
LWClaser,magnolia-medspa.com,,,yes,no_email,https://magnolia-medspa.com,medspa,,1
Magnolia Spa,magnoliaspasc.com,magnolia@magnoliaspasc.com,magnolia@magnoliaspasc.com,,no_peptides,https://magnoliaspasc.com,vendor,,0
Main Street Spa and Wellness Center,mainstreetspa.org,,,yes,no_email,https://mainstreetspa.org,medspa,,0
Majestic Beauties Med Spa,majestic-beauties.com,,,,no_email,https://majestic-beauties.com,medspa,,0
Makeover Ink & Skin,makeoverink.com,,,,no_email,https://makeoverink.com,vendor,,0
Makeovers Salon + Spa,makeoverssalon.com,makeoversspa@aol.com,makeoversspa@aol.com,yes,no_peptides,https://makeoverssalon.com,vendor,,0
MalCole Drip and Beauty Bar,malcoledripandbeautybar.com,,,,no_email,https://malcoledripandbeautybar.com,vendor,,0
Mango & Muse Holistic Day Spa,mangoandmuse.com,spa@mangoandmuse.com,spa@mangoandmuse.com,yes,no_peptides,https://mangoandmuse.com,vendor,,0
Marigold Esthetics,marigold-esthetics.square.site,marigoldestheticsroc@gmail.com,marigoldestheticsroc@gmail.com,,no_peptides,https://marigold-esthetics.square.site,vendor,,0
Mariposa Day Spa,mariposa-day-spa.square.site,,,,no_email,https://mariposa-day-spa.square.site,vendor,,0
Magnolia Spa,marriott.com,,,,unreachable,,,,
Mask'd Aesthetics,maskdaesthetics.com,,,yes,no_email,https://maskdaesthetics.com/contact,medspa,,0
Massage MN,massage-mn.com,,,,no_email,,vendor,,0
Massage Palace,massage-palace.com,,,,no_email,https://massage-palace.com,vendor,,0
Touch and Glow Day Spa LLC,massagebook.com,,,,no_email,https://massagebook.com,medspa,,0
Balanced Bodies Massage,massagerapidcity.com,,,yes,no_email,https://massagerapidcity.com,vendor,,0
New Horizon Spa & Therapy,massagetherapyraleigh.com,,,,unreachable,,,,
Maven Medical Arts,mavenmedicalarts.com,,,,no_email,https://mavenmedicalarts.com,medspa,,0
beem® Light Sauna,mckinney-marketplace.thedripbar.com,,,,no_email,,vendor,,0
McMenamins Ruby's Spa at Grand Lodge,mcmenamins.com,loyalty@mcmenamins.com,loyalty@mcmenamins.com; passport@mcmenamins.com; tours@mcmenamins.com; shop@mcmenamins.com; generalinfo@mcmenamins.com; jon.smart@mcmenamins.com; robv@mcmenamins.com; winery@mcmenamins.com,yes,no_peptides,https://mcmenamins.com,vendor,,0
MD Aesthetica MedSpa,mdamedspa.com,,,yes,no_email,https://mdamedspa.com,medspa,,2
Optimum Men's Health,mdwareonline.com,,,,unreachable,,,,
Meadowlark Massage,meadowlarkmassage.net,,,yes,no_email,https://meadowlarkmassage.net,vendor,,0
MedAesthetics by AM,medaestheticsbyam.com,allison@medaestheticsbyam.com,allison@medaestheticsbyam.com,,no_us_signal,https://medaestheticsbyam.com,medspa,GLP-1 weight loss peptides,4
Easton Medical Aesthetics,medicalaestheticsma.com,,,yes,no_email,https://medicalaestheticsma.com,medspa,GLP-1 weight loss peptides,4
Medical,medicalcosmeticcenter.com,frontdesk@medicalcosmeticcenter.com,frontdesk@medicalcosmeticcenter.com,yes,no_peptides,https://medicalcosmeticcenter.com,medspa,,0
Medical Massage,medicalmassagear.com,medicalmassagellcnlr@gmail.com,medicalmassagellcnlr@gmail.com,yes,no_peptides,https://medicalmassagear.com,vendor,,0
Medical Procedures of Wisconsin,medicalprocedures.com,,,yes,no_email,https://medicalprocedures.com,medspa,,0
Medical Spa Trends,medicalspatrends.com,info@medicalspatrends.com,info@medicalspatrends.com,yes,no_peptides,https://medicalspatrends.com,medspa,,0
"Medico Massage/Oriental Therapy, Pain Relief",medicomassagetherapy.com,,,yes,no_email,https://medicomassagetherapy.com,vendor,,0
Medispa At Choto,medispachoto.com,book@medispachoto.com,book@medispachoto.com,yes,no_peptides,https://medispachoto.com,vendor,,0
Medrevive,medrevive.com,info@medrevive.com,info@medrevive.com,yes,no_peptides,https://medrevive.com,medspa,,0
Anew Medspa Clinic,medspa.clinic,service@medspa.clinic,service@medspa.clinic,yes,no_peptides,https://medspa.clinic,medspa,,0
medspa810,medspa810.com,,,,no_email,https://medspa810.com,medspa,semaglutide,3
Med Spa Ageless Om,medspaagelessom.com,,,,unreachable,,,,
Medspa Divine,medspadivine.com,,,yes,no_email,https://medspadivine.com,medspa,"semaglutide, tirzepatide",4
180Aging,meganschlicknd.com,info@meganschlicknd.com,info@meganschlicknd.com,yes,no_peptides,https://meganschlicknd.com,medspa,,0
Meraki Salon & Day Spa,merakisds.com,,,yes,no_email,https://merakisds.com,medspa,,0
Meraki Skin Spa LLC.,merakiskinspa.com,merakiskinspa@gmail.com,merakiskinspa@gmail.com,yes,no_peptides,https://merakiskinspa.com,medspa,,0
Meridian Weight Management Center,meridianweight.net,,,,no_email,https://meridianweight.net,vendor,,0
Meridiem DermSpa,meridiemdermspa.com,,,,no_email,https://meridiemdermspa.com,medspa,,0
ME SPA MASSAGE,mespamassage.com,mespamassage@gmail.com,mespamassage@gmail.com,yes,no_peptides,https://mespamassage.com,vendor,,0
Black + Blanc Aesthetics,metaglow.com,,,,unreachable,,,,
Metamorphosis Med Spa,metamorphosismedspa.com,,,yes,no_email,https://metamorphosismedspa.com,medspa,,0
Sun Nails & Spa,metanoiawv.com,,,yes,no_email,https://metanoiawv.com,vendor,,0
Me Time Massage Day Spa,metime.massageplanet.com,,,yes,no_email,https://metime.massageplanet.com,medspa,,0
Metropolitan Med Spa,metmedspa.com,,,,no_email,https://metmedspa.com,medspa,,0
Metro Laser Coolsculpting MedSpa Yardley,metrolaserphilly.com,,,,no_email,,vendor,,0
Mhajestik Aesthetics and Wellness,mhajestik.com,,,,no_email,https://mhajestik.com,medspa,GLP-1 weight loss peptides,4
Andreza’s aesthetic,mhmedicalaesthetics.com,,,,unreachable,,,,
Mia Medical Spa,miamedicalspa.com,,,,unreachable,,,,
"Michael Rosen, MD",michaelrosenmd.com,,,,unreachable,,,,
Mid City Med Aesthetics,midcitymedspa.com,info@midcitymedspa.com,info@midcitymedspa.com,yes,no_peptides,https://midcitymedspa.com,medspa,,0
Waterfalls Day Spa,middleburyspa.com,,,yes,no_email,https://middleburyspa.com,vendor,,0
Advanced Dermatology of the Midlands,midlandsderm.com,,,yes,no_email,https://midlandsderm.com,medspa,,0
Midtown Dermatology,midtown-derm.com,,,yes,no_email,https://midtown-derm.com,medspa,,0
Miliv Med Spa & Facials,milivmed-spa.com,milivmedspa@gmail.com,milivmedspa@gmail.com,yes,no_peptides,https://milivmed-spa.com,medspa,,0
milk + honey,milkandhoneyspa.com,reservations@milkandhoneyspa.com,reservations@milkandhoneyspa.com,yes,no_peptides,https://milkandhoneyspa.com,medspa,,0
MilkThistle Skincare and Massage Studio,milkthistlemt.com,info@milkthistlemt.com,info@milkthistlemt.com,yes,no_peptides,https://milkthistlemt.com,vendor,,0
Mills Family Practice,millsfamilypracticewy.com,information@millsfamilypracticewy.com,information@millsfamilypracticewy.com,yes,no_peptides,https://millsfamilypracticewy.com,medspa,,0
"Milori Esthetics,LLC",miloriesthetics.com,miloriesthetics@gmail.com,miloriesthetics@gmail.com,yes,already known,https://miloriesthetics.com,medspa,glutathione,1
The Mint Facial Bar & Med Spa,mintfacialbar.com,,,,no_email,https://mintfacialbar.com,medspa,GLP-1 weight loss peptides,3
NM Stem Cell,miragewellnessnm.com,hello@miragewellnessnm.com,hello@miragewellnessnm.com,,no_peptides,https://miragewellnessnm.com,medspa,,0
Mocha Wellness Center LLC,mochawellnesscenter.com,,,,unreachable,,,,
Moderna Laser & Med Spa,modernalaser.com,,,,no_email,,vendor,,0
Modern Priscilla Aesthetic & Laser Center,modernpriscilla.net,,,,no_email,https://modernpriscilla.net,medspa,,0
Mod Master Esthetics,modmasteresthetics.com,modhairandbody@gmail.com,modhairandbody@gmail.com,yes,no_peptides,https://modmasteresthetics.com,vendor,,0
Mommy Med Spa,mommymedspa.com,,,,unreachable,,,,
Monarch Beauty Studios,monarchbeautystudios.com,,,,no_email,https://monarchbeautystudios.com,vendor,,0
MonArte Beauty Collective,monartebeautycollectivesc.com,,,,unreachable,,,,
Mona Esthetics,monaspa.com,,,,no_email,https://monaspa.com,vendor,,0
Regenerative Medicine Institute,montclair-nj.thedripbar.com,,,,no_email,,vendor,,0
Montecito Spa and Cosmetic Tattoo,montecitospaandaesthetics.glossgenius.com,montecitoabqinfo@gmail.com,montecitoabqinfo@gmail.com,yes,no_peptides,https://montecitospaandaesthetics.glossgenius.com,vendor,,0
MOOD Skin & Body,moodskinandbody.com,hello@moodskinandbody.com,hello@moodskinandbody.com,yes,no_peptides,https://moodskinandbody.com,vendor,,0
Mosaic wellness boutique,mosaic-massage.com,,,,no_email,https://mosaic-massage.com/contact-us,vendor,,0
"Todd Kreitzer, DO",mountain state dermatology (hurricane)|msmswv.com,,,,unreachable,,,,
Wild Roots Wellness & Spa,mountainlakeplasticsurgery.com,,,yes,no_email,https://mountainlakeplasticsurgery.com,medspa,"semaglutide, tirzepatide",5
Mountain Rose Med Spa,mountainrosemedspa.com,,,yes,no_email,https://mountainrosemedspa.com,medspa,"nad+, glutathione",6
Mountain Surgical Arts,mountainsurgicalarts.com,esthetician@mountainsurgicalarts.net,esthetician@mountainsurgicalarts.net,yes,no_peptides,https://mountainsurgicalarts.com,medspa,,0
Mountain West Eye Care and Med Spa,mountainwesteye.com,support@mountainwesteye.com,impallari@gmail.com; support@mountainwesteye.com,yes,no_peptides,https://mountainwesteye.com,medspa,,0
Laser Solutions Mount Pleasant/Laser Mike,mountpleasantlaser.com,,,yes,no_email,https://mountpleasantlaser.com,medspa,,0
"Mississippi Institute of Aesthetics, Nails, & Cosmetology",msinstitute.com,sarahbrown@gmail.com,sarahbrown@gmail.com,yes,no_peptides,https://msinstitute.com,medspa,,0
MidSouth Integrative,msintegrative.com,,,yes,no_email,https://msintegrative.com,medspa,glutathione,6
M Spa at Reno Tahoe Plastic Surgery,mspareno.com,,,yes,no_email,https://mspareno.com,medspa,semaglutide,4
Mud & Lotus: Outdoor Soaking Tub and Sauna,mud-lotus.com,mud.lotus.garden@gmail.com,mud.lotus.garden@gmail.com,yes,no_peptides,https://mud-lotus.com,vendor,,0
Muscles In Motion Massage & Day Spa Inc.,musclesinmotiondayspa.com,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://musclesinmotiondayspa.com,vendor,,0
Muse Salon & Spa,musesalonboise.com,,,yes,no_email,https://musesalonboise.com,medspa,,0
LifeSpa,my.lifetime.life,,,yes,no_email,https://my.lifetime.life,medspa,,1
About Face Medical Aesthetics,myaboutface.com,,,yes,no_email,https://myaboutface.com,medspa,,2
"APEX Hormones and Wellness, LLC",myapex.clinic,,,yes,no_email,https://myapex.clinic,medspa,GLP-1 weight loss peptides,5
KC Aesthetics,myaponline.com,,,yes,no_email,https://myaponline.com/contact,medspa,,0
Aria Nails & Spa,myarianails.com,,,,no_email,,vendor,,0
My Beauty & Spa Medical Spa,mybeautyandspa.com,mybeautyspatroy@gmail.com,mybeautyspatroy@gmail.com,yes,no_peptides,https://mybeautyandspa.com,medspa,,0
Bio Esthetics,mybioesthetics.com,info@mybioesthetics.com,info@mybioesthetics.com,yes,no_peptides,https://mybioesthetics.com,medspa,,0
ProVita Wellness,mybioworx.com,,,,no_email,https://mybioworx.com,medspa,"bpc-157, tb-500, nad+, selank, semax, ghk-cu",11
Chapter Aesthetic Studio,mychapter.com,,,yes,no_email,https://mychapter.com,medspa,,0
