vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Cratos Health Calculated,cratoshealth.com,,,yes,no_email,https://cratoshealth.com,medspa,"semaglutide, tirzepatide",11
Creative Lifeflow,creativelifeflow.net,,,yes,no_email,https://creativelifeflow.net,vendor,,0
Crescent Medical,crescentmedical.net,,,,no_email,https://crescentmedical.net,vendor,,0
Castle Rock Hormone Health,crhormonehealth.com,,,yes,no_email,https://crhormonehealth.com,medspa,,4
CrossLash Alaska,crosslash.com,,,,no_email,https://crosslash.com,vendor,,0
Crystal Korean Spa Los Angeles,crystalspala.com,,,,unreachable,,,,
Cosmetic Skin & Laser Center (CSLC),cslcbeauty.com,,,yes,no_email,https://cslcbeauty.com,medspa,nad+,4
CT Weight Loss Shot,ctweightlossshot.com,,,,no_email,https://ctweightlossshot.com,vendor,,0
CU Medicine Obstetrics and Gynecology Highlands Ranch,cumedicine.us,,,yes,no_email,https://cumedicine.us,medspa,,2
Cura360,cura360.com,info@cura360.com,info@cura360.com; customerservice@cura360.com,yes,no_peptides,https://cura360.com,vendor,,0
Daengki Spa Los Angeles,daengkispa.com,,,yes,no_email,https://daengkispa.com,medspa,oxytocin,1
Daily Glow Medical Spa,dailyglowspa.com,,,yes,no_email,https://dailyglowspa.com,medspa,,5
Dam Medspa,dammedspa.com,hello@dammedspa.com,hello@dammedspa.com,yes,no_peptides,https://dammedspa.com,medspa,,0
A New You Spa & Aesthetics,daotmfl.com,,,,no_email,https://daotmfl.com,vendor,,0
Hayes Valley Medical Esthetics,datocms-assets.com,,,,unreachable,,,,
Wyandotte Med Spa,davita.com,,,,no_email,https://davita.com,medspa,,0
Total Anti-Aging & Wellness,daytonasantiaging.com,leah.totalantiaging@gmail.com,leah.totalantiaging@gmail.com,yes,already known,https://daytonasantiaging.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
DCOMPRESS DOWNTOWN,dcompressdowntown.com,d@dcompressdowntown.com,d@dcompressdowntown.com,yes,no_peptides,https://dcompressdowntown.com,vendor,,0
Deep Wellness Center,deepwellness.center,,,yes,no_email,https://deepwellness.center,vendor,,0
Delray Laser & Aesthetic Institute,delraylaser.com,info@delraylaser.com,info@delraylaser.com,yes,no_peptides,https://delraylaser.com,medspa,,0
Deluxe Cosmetic Center,deluxecosmeticcenter.com,info@deluxecosmeticcenter.com,info@deluxecosmeticcenter.com,yes,no_peptides,https://deluxecosmeticcenter.com,medspa,,0
Denali Dental Care & Facial Aesthetics,denalidentalcare.com,info@denalidentalcare.com,info@denalidentalcare.com,yes,no_peptides,https://denalidentalcare.com,medspa,,0
Denver Mobile IV Directory,denvermobileiv.com,,,,no_email,,vendor,,0
"Dermacare Medical Aesthetics, Rancho Bernardo",dermacaresandiego.com,,,yes,no_email,https://dermacaresandiego.com,medspa,GLP-1 weight loss peptides,3
Alaska Center for Dermatology,dermalaska.com,,,yes,no_email,https://dermalaska.com,medspa,,0
The Soma Detoxx Spa,detoxxspa.com,,,,no_email,,vendor,,0
D-Fine Mind & Body Wellness,dfinewellnesscenter.com,,,yes,no_email,https://dfinewellnesscenter.com,vendor,,0
Monument Health Weight Management,directory.monument.health,mycharthelp@monument.health,mycharthelp@monument.health,yes,no_peptides,https://directory.monument.health,medspa,,0
"ILLINOIS IV THERAPY SERVICES, PLLC Company Profile",dnb.com,,,yes,no_email,https://dnb.com,vendor,,0
Doctor Guy,doctorguy.com,,,yes,no_email,https://doctorguy.com,medspa,,2
Dolce Vida Medical Spa,dolcevidamedspa.com,,,yes,no_email,https://dolcevidamedspa.com,medspa,GLP-1 weight loss peptides,3
Dope Medicinal Wellness,dopemedicinalwellness.com,dopemedicinalwellness@gmail.com,dopemedicinalwellness@gmail.com,yes,no_peptides,https://dopemedicinalwellness.com,medspa,,0
"Dr. Anna G, MD Aesthetics",drannagaesthetics.com,,,yes,no_email,https://drannagaesthetics.com,medspa,,0
Dream House Med Spa,dreamhouse601.com,,,,no_email,,vendor,,0
Driftless Hydration and Wellness,driftlesshydration.com,,,,unreachable,,,,
💧DRIP,drip-mchenry.cloveronline.com,,,,no_email,https://drip-mchenry.cloveronline.com/contact,vendor,,0
Drip Hydration,driphydration.com,,,,unreachable,,,,
Drip Wellness Spa,dripwellnessspa.com,,,,no_email,,vendor,,0
Dr. Weight Loss of Atlanta,drweightlossofatlanta.com,,,,no_email,,vendor,,0
Dtox Day Spa Massage & Facials,dtoxdayspa.com,,,,unreachable,,,,
Duque Spa,duquespa.com,duquespa813@gmail.com,duquespa813@gmail.com,yes,no_peptides,https://duquespa.com,medspa,,0
DWH Health & Wellness Med Spa,dwhmedspa.com,,,,unreachable,,,,
Easton Dermatology Associates,eastondermatology.com,,,yes,no_email,https://eastondermatology.com,medspa,,0
Eastside Aesthetics by Lena,eastsideaestheticsbylena.com,info@eastsideaestheticsbylena.com,eastsideaestheticsbylena@gmail.com; info@eastsideaestheticsbylena.com,yes,no_peptides,https://eastsideaestheticsbylena.com,medspa,,0
Eclipse Wellness,eclipsewellness.net,,,yes,no_email,https://eclipsewellness.net,medspa,"semaglutide, tirzepatide",8
Edgewater Medical Clinic,edgewaterclinic.com,,,,unreachable,,,,
El Cajon Peptide Testosterone Therapy,el-cajon.primefunctionclinic.com,,,,no_email,https://el-cajon.primefunctionclinic.com,vendor,,0
Elase Medical Spa,elase.com,,,,no_email,https://elase.com,medspa,"tb-500, ipamorelin, sermorelin, pt-141, glutathione, 5-amino-1mq",7
Elevate at Alaska Women's Health,elevateaestheticsalaska.com,,,yes,no_email,https://elevateaestheticsalaska.com,medspa,,0
Elite Total Wellness,elitememphis.com,elitetotalwellness@gmail.com,elitetotalwellness@gmail.com,yes,already known,https://elitememphis.com,medspa,"semaglutide, tirzepatide, retatrutide, liraglutide, sermorelin, tesamorelin",17
Shelton Peptide Therapy Group,elitepeptidecare.com,,,,no_email,https://elitepeptidecare.com,vendor,,0
Elite Primary Care,eliteprimarycaregroup.com,,,yes,no_email,https://eliteprimarycaregroup.com,medspa,"semaglutide, tirzepatide",10
Elite Wellness and Aesthetics,elitewellnesstulsa.com,,,,no_email,https://elitewellnesstulsa.com,medspa,,0
Clinic Ellena Health + Wellness,ellenaaesthetics.com,clinicellena@gmail.com,clinicellena@gmail.com,yes,already known,https://ellenaaesthetics.com,medspa,kpv,3
EL Med Spa,elmdspa.com,elmedspala@gmail.com,elmedspala@gmail.com,yes,no_peptides,https://elmdspa.com,medspa,,0
E Med Spa,emedspasd.com,,,,no_email,,vendor,,0
Eminence Hormone and Weight Loss Center,eminencehormoneandweightloss.com,,,,unreachable,,,,
AK Empower Medical and Wellness,empowermedicalak.com,,,,no_email,https://empowermedicalak.com,vendor,,0
Encompass Health Rehabilitation Hospital of Irmo,encompasshealth.com,voe@encompasshealth.com,voe@encompasshealth.com; employee.benefits@encompasshealth.com; media@encompasshealth.com; u003evoe@encompasshealth.com; u003eemployee.benefits@encompasshealth.com; u003emedia@encompasshealth.com,yes,no_peptides,https://encompasshealth.com,medspa,,0
"Encore Esthetics, Salon, and Massage",encoreesthetics.com,,,yes,no_email,https://encoreesthetics.com,medspa,,0
Enders Esthetics,endersesthetics.com,endersesthetics@gmail.com,endersesthetics@gmail.com,yes,no_peptides,https://endersesthetics.com,vendor,,0
Alyeska Center for Facial Plastic Surgery,entspecialistsak.com,,,yes,no_email,https://entspecialistsak.com,medspa,,0
IV Fluids Services in North Richland Hills TX,erofwatauga.com,info@erofwatauga.com,info@erofwatauga.com; marketing@erofwatauga.com,yes,no_peptides,https://erofwatauga.com,medspa,,0
Eros Beauty and Wellness,erosbeautyandwellness.com,doceroslsd@gmail.com,doceroslsd@gmail.com,yes,no_peptides,https://erosbeautyandwellness.com,medspa,,0
Escape Drip Spa,escapedripspa.com,escapedripspa@gmail.com,escapedripspa@gmail.com,yes,already known,https://escapedripspa.com,medspa,"nad+, glutathione",4
esperay-v2,esperay.org,,,yes,no_email,https://esperay.org,medspa,,2
Esprit Medispa (LA),espritmedispaclinic.com,,,yes,no_email,https://espritmedispaclinic.com,medspa,,0
Essential Medspa,essentialmedspa.com,,,yes,no_email,https://essentialmedspa.com,medspa,glutathione,3
Essentials Medispa & Salon,essentialsmedispaandsalon.com,,,yes,no_email,https://essentialsmedispaandsalon.com,medspa,GLP-1 weight loss peptides,4
Estetica Amore,esteticaamore907.com,estetica.amore907@gmail.com,estetica.amore907@gmail.com,yes,no_peptides,https://esteticaamore907.com,medspa,,0
Endovascular Consultants of Delaware,evcde.com,,,yes,no_email,https://evcde.com,medspa,,1
Ever Body,everbody.com,press@everbody.com,press@everbody.com; partnerships@everbody.com,yes,no_peptides,https://everbody.com,medspa,,0
Evexias Medical Spa Denver,evexiasdenver.com,,,yes,no_email,https://evexiasdenver.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin alpha-1, ipamorelin",21
Evexias Medical Center,evexiasmedical.com,,,,unreachable,,,,
First Step Weight Loss Center,evolutionrd.com,info@evolutionrd.com,info@evolutionrd.com,yes,no_peptides,https://evolutionrd.com,medspa,,0
Evolve wellness center,evolve-wellnesscenter.com,,,,unreachable,,,,
Evolve Med Spa,evolvemedspa.com,,,yes,no_email,https://evolvemedspa.com,medspa,,0
Evergreen Wellness Clinic,evwellnessclinic.com,support@evwellnessclinic.com,support@evwellnessclinic.com,yes,no_peptides,https://evwellnessclinic.com,medspa,,0
EXCEL Weight Loss Solutions,excelweightloss.com,excelweightloss@gmail.com,excelweightloss@gmail.com,yes,no_peptides,https://excelweightloss.com,vendor,,0
Expansion Health,expansionhealthjh.com,,,yes,no_email,https://expansionhealthjh.com,medspa,GLP-1 weight loss peptides,3
Concordia Wellness Center,expedia.com,,,,unreachable,,,,
EZ Beach Care,ezbeachcare.com,,,,unreachable,,,,
Face Forward Aesthetics,faceforwardaesthetics.com,,,yes,no_email,https://faceforwardaesthetics.com,medspa,"semaglutide, tirzepatide",5
Facial Innovations By Shari,facialinnovations.com,,,,no_email,,vendor,,0
Fairbanks Clinic,fairbanksclinic.com,,,yes,no_email,https://fairbanksclinic.com,medspa,,0
IV Therapy,familywellnesscenter.doctormmdev9.com,,,yes,no_email,https://familywellnesscenter.doctormmdev9.com,medspa,,0
Drip IV Nutrition Aesthetics Clinic,fbcdn.net,,,,no_email,https://fbcdn.net,vendor,,0
FIKA Infusion + Wellness,fikainfusion.com,,,yes,no_email,https://fikainfusion.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin alpha-1, nad+",27
Alameda Semaglutide Injections Center,fitfutureclinic.com,,,yes,no_email,https://fitfutureclinic.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, ipamorelin",17
Fit Lab Medical Spa,fitlabmedicalspa.com,,,yes,no_email,https://fitlabmedicalspa.com,medspa,GLP-1 weight loss peptides,4
FlexCare Infusion Centers,flexcareinfusion.com,,,,no_email,https://flexcareinfusion.com,medspa,,0
FLOAT49,float49.com,,,yes,no_email,https://float49.com/about-us,vendor,,0
Float Health,floathealth.com,,,yes,no_email,https://floathealth.com,medspa,,0
Floetouch Facial Massage San Diego,floetouch.glossgenius.com,floetouch@gmail.com,floetouch@gmail.com,yes,no_peptides,https://floetouch.glossgenius.com,vendor,,0
Flow IV Drips,flowivdrips.com,,,,no_email,,vendor,,0
Forever Young Head Spa,foreveryoungbykb.glossgenius.com,kmila.aesthetics@gmail.com,kmila.aesthetics@gmail.com,yes,no_peptides,https://foreveryoungbykb.glossgenius.com,vendor,,0
Fortson Dermatology & Skin Care Center,fortsonskincare.com,,,,no_email,,vendor,,0
Fort Wayne Wellness Center,fortwaynewellnesscenter.com,jenna@fortwaynewellnesscenter.com,jenna@fortwaynewellnesscenter.com,yes,no_peptides,https://fortwaynewellnesscenter.com,vendor,,0
Forum Health Las Colinas,forumhealthlascolinas.com,,,yes,no_email,https://forumhealthlascolinas.com,medspa,GLP-1 weight loss peptides,6
Foster Serenity,fosterserenity.com,,,yes,no_email,https://fosterserenity.com,vendor,,0
Frais Spa at The O Hotel,fraisspa.com,,,,no_email,https://fraisspa.com,vendor,,0
Frederick Health Medical Group,frederickhealth.org,,,,unreachable,,,,
Fresh Start Ketamine,freshstartketaminetherapy.com,,,yes,no_email,https://freshstartketaminetherapy.com,medspa,,0
Full Strength Physical Therapy (Formerly Solutions Physical Therapy &,fullstrengthpt.com,,,yes,no_email,https://fullstrengthpt.com,medspa,,0
Functional Medicine of Idaho,funmedidaho.com,,,,unreachable,,,,
Gafnea Wellness Center & Aesthetics Spa,gafneahealthandwellness.com,,,yes,no_email,https://gafneahealthandwellness.com,medspa,"semaglutide, tirzepatide, nad+",6
Garcia Weight Loss Aesthetics & Hormone Therapy,garciaweightloss.com,,,yes,no_email,https://garciaweightloss.com,medspa,sermorelin,5
Green Aura Wellness,gaurawellness.com,kaseyprivettfnp@gaurawellness.com,kaseyprivettfnp@gaurawellness.com,yes,no_peptides,https://gaurawellness.com,medspa,,0
Genesis By Janelle,genesisbyjanelle.com,genesisbyjanelle@gmail.com,genesisbyjanelle@gmail.com,,no_peptides,https://genesisbyjanelle.com,medspa,,0
Genesis Lifestyle Medicine,genesislifestylemedicine.com,,,,unreachable,,,,
The Treatment Skin Boutique Newport Beach,getthetreatment.com,hello@getthetreatment.com,hello@getthetreatment.com,yes,no_peptides,https://getthetreatment.com,medspa,,0
Girl on the Go Wellness Spa,girlonthego.net,hello@girlonthego.net,hello@girlonthego.net,yes,no_peptides,https://girlonthego.net,medspa,,0
Glacier Surgical & Med Spa,glaciermedgroup.com,contact@glaciermedgroup.com,contact@glaciermedgroup.com,yes,no_peptides,https://glaciermedgroup.com,medspa,,0
Glacier Salt Cave & Spa,glaciersaltcave.com,info@glaciersaltcave.com,info@glaciersaltcave.com,yes,no_peptides,https://glaciersaltcave.com,vendor,,0
Glam Bar Medical Spa,glambarmedicalspa.com,,,yes,no_email,https://glambarmedicalspa.com,medspa,,0
Glamour and Grace Aesthetics,glamourandgraceaesthetics.com,,,,no_email,https://glamourandgraceaesthetics.com/about-us,medspa,,0
Gleam Medical Spa,gleammedspa.com,,,,no_email,,vendor,,0
Glo Rituals,glo-rituals.com,paige@glo-rituals.com,paige@glo-rituals.com; concierge@glo-rituals.com,yes,no_peptides,https://glo-rituals.com,medspa,,0
Willow Glow Wellness Spa Clinics,glowclinics.com,info@glowclinics.com,info@glowclinics.com,yes,no_peptides,https://glowclinics.com,medspa,,0
Glow Aesthetic Center Med Spa,glowmedspaencino.com,,,yes,no_email,https://glowmedspaencino.com,medspa,"semaglutide, tirzepatide, nad+",7
Dunes Medical Solutions Spa,go.booker.com,,,,no_email,https://go.booker.com,vendor,,0
"GOLO, LLC",golo.com,support@golo.com,support@golo.com,,no_us_signal,https://golo.com,vendor,GLP-1 weight loss peptides,2
Vida-Flo Buckhead,govidaflo.com,,,yes,no_email,https://govidaflo.com,medspa,nad+,2
GrassRoots Functional Medicine,grassrootsfunctionalmedicine.com,,,yes,no_email,https://grassrootsfunctionalmedicine.com,medspa,GLP-1 weight loss peptides,6
Henrico infusion clinic opens new Prince George location to serve Tri,gray-wwbt-prod.gtv-cdn.com,,,yes,no_email,https://gray-wwbt-prod.gtv-cdn.com,vendor,,0
Gynecology Specialists,gynspecialistschesapeake.com,,,yes,no_email,https://gynspecialistschesapeake.com,vendor,,1
Hartford HealthCare Medical & Surgical Weight Loss,hartfordhealthcaremedicalgroup.org,,,yes,no_email,https://hartfordhealthcaremedicalgroup.org,medspa,,0
Haus of Aesthetics SLC,hausofaesthetics.com,,,,no_email,,vendor,,0
Hodgeman County Medical Wellness,hchconline.org,,,yes,no_email,https://hchconline.org,medspa,,0
Ascension Medical Group,healthcare.ascension.org,,,yes,no_email,https://healthcare.ascension.org,medspa,,0
Medical Health Covers Inc.- Telehealth For Your Aesthetic Treatments,healthcoversonline.com,info@healthcoversonline.com,info@healthcoversonline.com,yes,no_peptides,https://healthcoversonline.com,medspa,,0
Health IV,healthiv.com,,,,no_email,https://healthiv.com,vendor,,0
Health Med Spa IV Therapy,healthmedspa.com,,,yes,no_email,https://healthmedspa.com,medspa,glutathione,4
Healthy Habits Wellness Center,healthyhabitswellness.com,,,yes,no_email,https://healthyhabitswellness.com,medspa,semaglutide,3
Medical Metabolic Specialists,healthyweightcolorado.com,,,yes,no_email,https://healthyweightcolorado.com,medspa,GLP-1 weight loss peptides,2
HeartCore Therapeutics,heartcoretherapeutics.com,,,yes,no_email,https://heartcoretherapeutics.com,medspa,,0
Helix Mobile Wellness and Research,helixmwr.com,,,,no_email,,vendor,,0
Gallatin Womens Center,hendersonvillewomenscenter.com,,,,unreachable,,,,
HER Med Spa,hermedspa.com,,,,no_email,,vendor,,0
Highbar Physical Therapy,highbarhealth.com,bweinman@highbarhealth.com,bweinman@highbarhealth.com,yes,no_peptides,https://highbarhealth.com,medspa,,0
High Desert Vitality,highdeserttherapists.com,,,,unreachable,,,,
Hillcrest Esthetique,hillcrestesthetique.com,admin@hillcrestesthetique.com,admin@hillcrestesthetique.com,yes,no_peptides,https://hillcrestesthetique.com,medspa,,0
Hills Beauty Med Spa,hillsmedspa.com,,,yes,no_email,https://hillsmedspa.com,medspa,,0
Revitalize Your Health: IV Infusion,hipnsocial.com,support@hipnsocial.com,support@hipnsocial.com,,no_peptides,https://hipnsocial.com,medspa,,0
Aging Young Aesthetics,hjemaesthetics.com,info@hjemaesthetics.com,erin@hjemaesthetics.com; info@hjemaesthetics.com,yes,no_peptides,https://hjemaesthetics.com,medspa,,0
Holden Timeless Beauty San Diego,holdentimelessbeauty.com,,,yes,no_email,https://holdentimelessbeauty.com,medspa,,0
Hormonal Well-Being,hormonalwellbeing.com,,,yes,no_email,https://hormonalwellbeing.com,medspa,GLP-1 weight loss peptides,5
Hormone Health and Weight Loss of Denver,hormonehealthandweightloss.com,support@hormonehealthandweightloss.com,support@hormonehealthandweightloss.com,,no_us_signal,https://hormonehealthandweightloss.com,medspa,GLP-1 weight loss peptides,6
Hormone House and Aesthetics,hormonehouseal.com,,,yes,no_email,https://hormonehouseal.com,medspa,GLP-1 weight loss peptides,4
Hormone Logics Columbia,hormonelogics.com,,,yes,no_email,https://hormonelogics.com,medspa,GLP-1 weight loss peptides,7
"HormoneSynergy?? Clinic, LLC",hormonesynergy.com,,,yes,no_email,https://hormonesynergy.com,medspa,"semaglutide, tirzepatide",7
Hourglass Aesthetics & Wellness,hourglassmedspa.com,,,,no_email,,vendor,,0
Plymouth IV Lounge & Aesthetics,hqrsu.myaestheticrecord.com,,,,no_email,https://hqrsu.myaestheticrecord.com,vendor,,0
Hugh Spa,hughspa.com,,,,no_email,,vendor,,0
Hunt Regional Infusion Center,huntregional.org,wkirkland@huntregional.org,wkirkland@huntregional.org,yes,no_peptides,https://huntregional.org,medspa,,0
Health From Within Wellness,hwchirocenter.com,hwcseltice@gmail.com,hwcseltice@gmail.com,yes,no_peptides,https://hwchirocenter.com,medspa,,0
Hydralive Therapy Homewood,hydralivetherapy.com,,,yes,no_email,https://hydralivetherapy.com,medspa,"nad+, ipamorelin, sermorelin, tesamorelin, mots-c, ghk-cu",13
Hydrate Alaska,hydrateak.com,,,yes,no_email,https://hydrateak.com,medspa,"semaglutide, nad+",3
iCRYO Whole Body Cryotherapy + Medical Spa iV DRIP and iM Therapy,icryo-danielisland-sc.com,,,yes,no_email,https://icryo-danielisland-sc.com,medspa,"nad+, glutathione",6
iCRYO Cryotherapy + iV Therapy + Body Sculpting + Red Light Therapy,icryo.com,,,yes,no_email,https://icryo.com,medspa,nad+,6
Idaho Brain and Body Institute,idahobrainandbody.com,,,,no_email,,vendor,,0
Ideal Health Nebraska,idealhealthnebraska.com,,,,no_email,https://idealhealthnebraska.com,vendor,,0
Ideal Medical,idealmedicalreno.com,,,yes,no_email,https://idealmedicalreno.com,medspa,,1
iLIFE ANTI-AGING CENTER,ilifeantiaging.com,,,yes,no_email,https://ilifeantiaging.com,medspa,GLP-1 weight loss peptides,7
ImageLab Med Spa,imagelabmedspa.com,chicagosupport@imagelabmedspa.com,chicagosupport@imagelabmedspa.com; alexandriasupport@imagelabmedspa.com; rockfordsupport@imagelabmedspa.com,yes,no_peptides,https://imagelabmedspa.com,medspa,,0
Beehive Holistic Soul Lounge,images.ctfassets.net,,,,unreachable,,,,
HydraVive Wellness,images.leadconnectorhq.com,,,,no_email,,vendor,,0
"IVme Wellness Clinic & Mobile Services Athens GA, 30601",images.manta-r3.com,,,,no_email,https://images.manta-r3.com,vendor,,0
Imagine Medispa,imaginemedispas.com,,,,no_email,,vendor,,0
Sunset IV Hydration,img1.wsimg.com,,,,unreachable,,,,
Immortalata,immortalata.com,immortalatanutrition@gmail.com,immortalatanutrition@gmail.com,yes,no_peptides,https://immortalata.com,medspa,,0
Indi Esthetics,indiesthetics.com,,,,unreachable,,,,
IV Drip Hydration Therapy,infinitemedispa.com,,,yes,no_email,https://infinitemedispa.com,medspa,,0
IV Vitamin Infusions,infinitywellnesshs.com,,,yes,no_email,https://infinitywellnesshs.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
Revitalize Hydration Therapy,infusionplusrx.com,referral@infusionplusrx.com,referral@infusionplusrx.com,yes,no_peptides,https://infusionplusrx.com,medspa,,0
IV Treatment Specialists,infuzionhh.com,,,,unreachable,,,,
InHealthRVA,inhealthrva.com,,,yes,no_email,https://inhealthrva.com,medspa,"nad+, glutathione",4
Innovative MedSpa,innovative-medspa.com,,,yes,no_email,https://innovative-medspa.com,medspa,semaglutide,6
Instant Rejuvenate,instantrejuvenate.com,,,,unreachable,,,,
Integrated Health Alliance,integratedhealthall.com,,,,no_email,,vendor,,0
Denver Midtown Clinic,intermountainhealthcare.org,,,,no_email,https://intermountainhealthcare.org,medspa,,0
Invigorate Health Goodlettsville,invigoratehealthtn.com,,,yes,no_email,https://invigoratehealthtn.com,medspa,"nad+, glutathione",9
Iowa Women's Health Center,iowawomenshealth.com,,,yes,no_email,https://iowawomenshealth.com,medspa,tirzepatide,5
Irene's Skintopia,irenesskintopia.com,info@irenesskintopia.com,info@irenesskintopia.com,yes,no_peptides,https://irenesskintopia.com,medspa,,0
It is Well,itiswellmed.com,,,yes,no_email,https://itiswellmed.com,medspa,,1
The Perfect Secret Med Spa,itstheperfectsecret.com,admin@itstheperfectsecret.com,admin@itstheperfectsecret.com,,no_peptides,https://itstheperfectsecret.com,medspa,,0
"IV Therapy in Branford, CT",iv-therapies.icryo-branford-ct.us,,,,unreachable,,,,
The WellSpa by IV Wellness,iv-well.com,,,yes,no_email,https://iv-well.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",16
ivclub,ivclub.com,,,,no_email,,vendor,,0
IV Treatment Culver City,ivdripclub.com,,,yes,no_email,https://ivdripclub.com,medspa,,1
Ivira Pharmacy,ivirahealth.com,,,yes,no_email,https://ivirahealth.com,medspa,glutathione,2
IVitamin Therapy,ivitamintherapy.com,,,yes,no_email,https://ivitamintherapy.com,medspa,"nad+, glutathione",4
IV Nutrition,ivnutrition.com,,,,no_email,https://ivnutrition.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141, glutathione",12
IV Infusion Hydration & Therapy Los Angeles,ivoasis.com,,,yes,no_email,https://ivoasis.com,vendor,,0
ABOUT US,ivsolutionsllc.com,,,yes,no_email,https://ivsolutionsllc.com,medspa,,1
IV Therapy and Nutrition,ivtherapyandnutrition.com,,,yes,no_email,https://ivtherapyandnutrition.com,medspa,glutathione,2
Living River,ivtherapyjamaica.com,,,yes,no_email,https://ivtherapyjamaica.com,medspa,,1
IV Vitamin Infusion,ivvitamininfusion.com,,,yes,no_email,https://ivvitamininfusion.com,medspa,"nad+, glutathione, semaglutide",9
IVX Health Infusion Center,ivxhealth.com,,,,unreachable,,,,
Jen Head Spa,jenheadspa.com,jenheadspa1661@gmail.com,jenheadspa1661@gmail.com,yes,no_peptides,https://jenheadspa.com,vendor,,0
Joel Wellness Clinic,joelwellnessclinic.com,office@joelwellnessclinic.com,office@joelwellnessclinic.com,yes,no_peptides,https://joelwellnessclinic.com,medspa,,0
IV Therapy & Vitamin Injections in Culver City,joinblvd.com,support@joinblvd.com,support@joinblvd.com; partnerships@joinblvd.co,,no_peptides,https://joinblvd.com,medspa,,0
Jolie Aesthetics,jolie-aesthetics.com,,,,no_email,https://jolie-aesthetics.com,medspa,,0
Ketamine Care Clinic,journeytowellnesspllc.com,,,,no_email,https://journeytowellnesspllc.com,medspa,,0
"IV Therapy In Salem, NH",jsjaesthetics.com,info@jsjaesthetics.com,info@jsjaesthetics.com,,no_peptides,https://jsjaesthetics.com,medspa,,0
JumpstartMD Pleasanton,jumpstartmd.com,,,yes,no_email,https://jumpstartmd.com,vendor,"semaglutide, tirzepatide, sermorelin",11
Juneau Urgent and Family Care,juneauurgentcare.com,reception@juneauurgentcare.com,reception@juneauurgentcare.com,yes,no_peptides,https://juneauurgentcare.com,medspa,,0
Kambo Peptide Therapy,kambopeptidetherapy.com,,,yes,no_email,https://kambopeptidetherapy.com,vendor,oxytocin,2
JoCo man dies after IV infusion at KC's Element Wellness Spa,kansascity.com,,,,unreachable,,,,
Kare Chiropractic,karechiropractic.com,karechiropractic3899@gmail.com,karechiropractic3899@gmail.com,yes,already known,https://karechiropractic.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",9
Karina Skin Studio DTLA,karina-skin-studio.square.site,,,,no_email,https://karina-skin-studio.square.site,vendor,,0
Kate Somerville Melrose Skin Clinic,katesomerville.com,customercare@katesomerville.com,customercare@katesomerville.com,,no_us_signal,https://katesomerville.com,medspa,"semaglutide, tirzepatide, nad+",4
kd aesthetics,kdaesthetics.com,,,yes,no_email,https://kdaesthetics.com,medspa,,0
Keith Medical Clinic,keithmed.com,,,yes,no_email,https://keithmed.com,medspa,"semaglutide, tirzepatide",3
Denver Hormone Institute of Colorado,kentonbruicemd.com,,,yes,no_email,https://kentonbruicemd.com,medspa,"bpc-157, thymosin alpha-1, nad+, ipamorelin, sermorelin, cjc-1295",16
Advanced Skin & Vein Care Centers,kentuckymedspa.com,lexmedspa@gmail.com,lexmedspa@gmail.com,yes,already known,https://kentuckymedspa.com,medspa,"semaglutide, liraglutide, sermorelin",11
Ketamine of Louisville,ketamineoflouisville.com,,,yes,no_email,https://ketamineoflouisville.com,medspa,,0
Khalma Skincare and Aesthetics,khalmaskincare.com,info@khalmaskincare.com,info@khalmaskincare.com; %20info@khalmaskincare.com,yes,no_peptides,https://khalmaskincare.com/contact,medspa,,0
Kinetic Healing & Massage,kinetichealingandmassage.com,,,,unreachable,,,,
K Squared IV Hydration and Wellness,ksquarediv.com,,,yes,no_email,https://ksquarediv.com,medspa,GLP-1 weight loss peptides,4
K Stewart Beauty and Wellness,kstewartbeautyandwellness.com,,,yes,no_email,https://kstewartbeautyandwellness.com,medspa,"semaglutide, tirzepatide",3
Kurr Aesthetics and Med Spa,kurrmedspa.com,,,yes,no_email,https://kurrmedspa.com,medspa,,0
LA Ageless Medical Aesthetics,laageless.com,info@laageless.com,info@laageless.com,,no_peptides,https://laageless.com,medspa,,0
LA Beauty Skin Center,labeautyskincenter.com,,,,no_email,,vendor,,0
LA Eve Skin Clinic,laeveskin.com,sunnycha1003@gmail.com,sunnycha1003@gmail.com,yes,no_peptides,https://laeveskin.com,medspa,,0
The 7 Best Places To Get IV Therapy in La Jolla,lajolla.com,,,,no_email,https://lajolla.com,vendor,,0
Lake Charles Primary Care,lakecharlesprimarycare.com,,,yes,no_email,https://lakecharlesprimarycare.com,medspa,GLP-1 weight loss peptides,4
Osage Valley Med Spa,lakemedicalspa.com,,,yes,no_email,https://lakemedicalspa.com,medspa,"semaglutide, tirzepatide, nad+",8
Lakeside Aesthetics,lakesideaestheticsokc.com,,,,no_email,,vendor,,0
