vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
IV Essence & Aesthetics,joinblvd.com,support@joinblvd.com,support@joinblvd.com; partnerships@joinblvd.co,,no_peptides,https://joinblvd.com,medspa,,0
Joy Health and Wellness,joyhealthkc.com,joyhealthkc@gmail.com,joyhealthkc@gmail.com,yes,already known,https://joyhealthkc.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",9
Kaado MD Aesthetics and Anti-Aging Medicine,kaadomd.com,,,yes,no_email,https://kaadomd.com,medspa,GLP-1 weight loss peptides,9
Kadelyx,kadelyx.com,info@kadelyx.com,info@kadelyx.com,yes,no_peptides,https://kadelyx.com,medspa,,0
Luca Health & Wellness,kajabi-storefronts-production.kajabi-cdn.com,,,,no_email,https://kajabi-storefronts-production.kajabi-cdn.com,vendor,,0
Artisans of Medicine NJ,karinyaesthetics.com,impallari@gmail.com,impallari@gmail.com,yes,already known,https://karinyaesthetics.com,medspa,"semaglutide, ipamorelin, cjc-1295, mots-c, ghk-cu, aod-9604",7
Karuna Integrated Wellness & Spa,karunaintegratedwellness.com,,,yes,no_email,https://karunaintegratedwellness.com,vendor,oxytocin,1
KatieTox,katietox.square.site,,,,no_email,,vendor,,0
Elite Aesthetics,kceliteaesthetics.com,,,yes,no_email,https://kceliteaesthetics.com,medspa,,0
Kentuckiana Pain Specialists,kentuckianapainspecialists.com,,,yes,no_email,https://kentuckianapainspecialists.com,medspa,,1
Ketamine of Philadelphia,ketamineofphiladelphia.com,,,yes,no_email,https://ketamineofphiladelphia.com,medspa,,0
Khalma Skincare and Aesthetics,khalmaskincare.com,info@khalmaskincare.com,info@khalmaskincare.com; %20info@khalmaskincare.com,yes,no_peptides,https://khalmaskincare.com/contact,medspa,,0
Kipuka Spa,kipukaspa.com,customerservice@kipukaspa.com,customerservice@kipukaspa.com,yes,no_peptides,https://kipukaspa.com,vendor,,0
KlearMind Ketamine & IV Hydration Clinic,klearmindclinics.com,,,yes,no_email,https://klearmindclinics.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, nad+",15
Soleil Hydration & Spa,klqux.myaestheticrecord.com,,,,no_email,https://klqux.myaestheticrecord.com,vendor,,0
KOI Wellbeing,koiwellbeing.com,,,yes,no_email,https://koiwellbeing.com,medspa,"nad+, glutathione",7
Vigam Medical Spa and Laser,komalaestheticsandwellness.com,,,,no_email,,vendor,,0
Krista Hodges,kristahodges.com,,,yes,no_email,https://kristahodges.com,medspa,"semaglutide, tirzepatide, sermorelin",6
Elevate Healing Iv Hydration,krystaljugarap.com,,,,no_email,https://krystaljugarap.com,vendor,,0
Ksenia’s skin care & waxing Salon,kseniasstudio.com,,,yes,no_email,https://kseniasstudio.com,medspa,,0
Lakefront Wellness,lakefrontwellnesstn.com,cpap09@yahoo.com,cpap09@yahoo.com,yes,already known,https://lakefrontwellnesstn.com,medspa,"nad+, glutathione",4
"Hydrate Medical, IV Hydration Huntersville",lakenorman.hydratemedical.com,,,,no_email,,vendor,,0
La Nouvelle Medical Spa,lanouvellespa.com,,,,no_email,https://lanouvellespa.com,medspa,"semaglutide, tirzepatide",9
Perspire Sauna Studio,larimarmed.com,,,,no_email,https://larimarmed.com,vendor,,0
The Laser Loft,laserloftsalon.com,info@laserloftsalon.com,info@laserloftsalon.com,yes,no_peptides,https://laserloftsalon.com,medspa,,0
Laser Studio KC,laserstudiokc.com,,,yes,no_email,https://laserstudiokc.com/contact-us/,medspa,GLP-1 weight loss peptides,2
Lash and Company Med Spa,lashandcompany.com,,,yes,no_email,https://lashandcompany.com,medspa,,0
Lasting Beauty MediSpa,lastingbeautyne.com,,,,no_email,,vendor,,0
Las Vegas Colon Hydrotherapy Clinic,lasvegascolonhydrotherapy.com,,,,no_email,https://lasvegascolonhydrotherapy.com,vendor,kpv,1
"LA Urgent Care: IV Fluids for Fast Rehydration in Metairie, LA",laurgentclinic.com,allamericanvethospital@gmail.com,allamericanvethospital@gmail.com,yes,no_peptides,https://laurgentclinic.com,medspa,,0
La Vida Aesthetics & Wellness,lavida.myaestheticrecord.com,,,,no_email,https://lavida.myaestheticrecord.com,medspa,,0
La Vida Sana MD,lavidasanamd.com,,,yes,no_email,https://lavidasanamd.com,medspa,semaglutide,2
Hydration & More Lounge,lawanda.intakeq.com,,,,no_email,https://lawanda.intakeq.com,medspa,,0
lb skin minot nd,lbskin.glossgenius.com,lbskinnd@gmail.com,lbskinnd@gmail.com,yes,no_peptides,https://lbskin.glossgenius.com,medspa,,0
Pharmacists,le-cdn.hibuwebsites.com,,,,unreachable,,,,
Legacy Skin + Beauty,legacyskinbeauty.com,sen@legacyskinbeauty.com,sen@legacyskinbeauty.com,yes,no_peptides,https://legacyskinbeauty.com,vendor,,0
Legends Health And Wellness,legendshealthandwellness.com,,,yes,no_email,https://legendshealthandwellness.com,medspa,"semaglutide, tirzepatide, nad+",7
Le Reve,lereveks.com,lereveks@gmail.com,lereveks@gmail.com,yes,no_peptides,https://lereveks.com,medspa,,0
Le Spa de Beauté,lespaindy.com,,,yes,no_email,https://lespaindy.com,vendor,,0
IV Therapy,lifespanhealthmn.com,lifespancim@gmail.com,lifespancim@gmail.com,yes,already known,https://lifespanhealthmn.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",9
"Lifestyle Spectrum: Frank Comstock, MD, ABAARM, FACEP",lifestylespectrum.com,,,yes,no_email,https://lifestylespectrum.com,medspa,,4
Native Stem Cell,lifexmd.com,,,,no_email,,vendor,,0
LightRx,lightrx.com,,,yes,no_email,https://lightrx.com/contact-us,medspa,"nad+, glutathione",3
Lillie Aesthetics,lillieaesthetics.com,anapbm@gmail.com,anapbm@gmail.com,yes,no_peptides,https://lillieaesthetics.com/about-us,medspa,,0
Studio Body Sculpting,lillybeautyspa.com,,,,unreachable,,,,
Lily’s Lasting Beauty,lilyslastingbeauty.us,bwag2866@gmail.com,bwag2866@gmail.com,,no_peptides,https://lilyslastingbeauty.us,vendor,,0
Limestone Therapeutic Massage,limestonemassage.com,manager@limestonemassage.com,manager@limestonemassage.com; michelle@limestonemassage.com,yes,no_peptides,https://limestonemassage.com,vendor,,0
Limitless TRT & Aesthetics,limitlesstrtandaesthetics.com,,,,no_email,,vendor,,0
Liquid Mobile IV: Austin Metro & Pflugerville Clinic & Mobile (We Come,liquidmobileiv.com,,,yes,no_email,https://liquidmobileiv.com,medspa,"bpc-157, tb-500, thymosin beta-4, nad+, sermorelin, ghk-cu",11
Rejuvenessence,livbetterlonger.com,,,yes,no_email,https://livbetterlonger.com,medspa,semaglutide,5
LiveActive Aesthetics,liveactiveaesthetics.com,,,yes,no_email,https://liveactiveaesthetics.com,medspa,,0
Ames IV Drip Therapy,livehydrationspa-ames.geotargetus.com,keysrigging@gmail.com,keysrigging@gmail.com,yes,no_peptides,https://livehydrationspa-ames.geotargetus.com,vendor,,0
Hot Haven Sauna Studio,livewellmd.net,,,,no_email,https://livewellmd.net,medspa,,0
LivingWell Integrative Healthcare,livingwellhealthcare.com,,,yes,no_email,https://livingwellhealthcare.com,medspa,,1
LIV Wellness and Hydration,livwellnessandhydration.com,info@livwellnessandhydration.com,info@livwellnessandhydration.com,,no_us_signal,https://livwellnessandhydration.com,medspa,,1
Liv Wellness,livwellspa.com,,,,no_email,https://livwellspa.com,medspa,,0
Love Aesthetics,lizlovesaesthetics.com,lfirestone@lizlovesaesthetics.com,lfirestone@lizlovesaesthetics.com,yes,no_peptides,https://lizlovesaesthetics.com,medspa,,0
Men's Health of Mississippi,locations.livehydrationspa.com,compliance@livehydrationspa.com,compliance@livehydrationspa.com,yes,already known,https://locations.livehydrationspa.com,medspa,,1
Massage Envy,locations.massageenvy.com,,,,no_email,https://locations.massageenvy.com,medspa,,0
Lone Star Center for Health and Wellness,lonestarcenters.com,,,yes,no_email,https://lonestarcenters.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",15
Q the Medical Spa at Victor,longevitamedical.com,,,yes,no_email,https://longevitamedical.com,medspa,kpv,5
"California Longevity & Vitality Medical Institute: Rachel Meek, DO",longevitymd.net,,,yes,no_email,https://longevitymd.net,medspa,,1
LongevityMed,longevitymed.com,,,yes,no_email,https://longevitymed.com,medspa,GLP-1 weight loss peptides,5
Q Sauna & Spa,longevitymedicalclinic.com,,,yes,no_email,https://longevitymedicalclinic.com,medspa,"nad+, glutathione",5
"AAI Rejuvenation Clinic (Testosterone, Sermorelin, hgh, Ipamorelin)...",longvillewellness.info,drleonie@longvillewellness.info,drleonie@longvillewellness.info; u003edrleonie@longvillewellness.info,yes,no_peptides,https://longvillewellness.info,medspa,,0
Wanderlust Esthetics,lookhawthorne.com,,,yes,no_email,https://lookhawthorne.com,vendor,,0
Look Lab Med Spa,looklab.com,,,yes,no_email,https://looklab.com,medspa,semaglutide,1
Louisville Body Contouring LLC,louisvillebodycontouring.com,info@louisvillebodycontouring.com,info@louisvillebodycontouring.com,yes,no_peptides,https://louisvillebodycontouring.com,medspa,,0
Love Beauty and Balance Clinic,lovebeautybalance.com,lovebeautybalance@lovebeautybalance.com,lovebeautybalance@lovebeautybalance.com,,no_peptides,https://lovebeautybalance.com,medspa,,0
IV drip therapy & vitamin infusions: immune boosting in Waukesha,lovemyskiin.com,,,yes,no_email,https://lovemyskiin.com,medspa,"semaglutide, tirzepatide, glutathione",4
Lowcountry Male Clinic,lowcountrymale.com,,,yes,no_email,https://lowcountrymale.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",15
Quench IV Studio,lowtcenter.com,,,yes,no_email,https://lowtcenter.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141",15
LowTdoc -Testosterone Replacement Therapy in Melbourne,lowtdoc.com,,,yes,no_email,https://lowtdoc.com,medspa,,1
Washington Testosterone Center,lowtwashington.com,,,,unreachable,,,,
"IV Therapy in Westminster Broomfield, CO",lthaw.doctormmdev10.com,,,yes,no_email,https://lthaw.doctormmdev10.com,medspa,,1
LT Clinics,ltmensclinic.com,,,yes,no_email,https://ltmensclinic.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",22
Luca Health & Wellness,lucahealthandwellness.com,,,,no_email,https://lucahealthandwellness.com,medspa,,0
Lucid Day Spa,luciddayspa.com,,,yes,no_email,https://luciddayspa.com/contact-us/,vendor,,0
Lume,lume-wellness.com,,,yes,no_email,https://lume-wellness.com,medspa,,0
Luminare Aesthetics & Wellness,luminarekc.com,,,yes,no_email,https://luminarekc.com,medspa,"bpc-157, nad+, ipamorelin, sermorelin, cjc-1295, glutathione",13
Luminary Cosmetic Medicine & Hair Restoration Philadelphia,luminarycosmetic.com,,,,no_email,,vendor,,0
Luna Spa,lunaspabangor.com,,,yes,no_email,https://lunaspabangor.com,vendor,,0
IV Hydration,lushwellnessco.com,,,yes,no_email,https://lushwellnessco.com,medspa,,2
"Dr. Shoar Chiropractic, Acupuncture and Rehab Center Oxnard",luxeaestheticsurgery.com,,,,no_email,,vendor,,0
LUXE Nails Milwaukee,luxenailsmke.com,luxe.nmke@gmail.com,luxe.nmke@gmail.com,yes,no_peptides,https://luxenailsmke.com,vendor,,0
Lux Massage & Life Spa,luxlifespa.com,,,yes,no_email,https://luxlifespa.com,vendor,,0
Lux Revamp,luxrevamplaser.com,luxrevampfl@gmail.com,luxrevampfl@gmail.com,yes,no_peptides,https://luxrevamplaser.com,medspa,,0
Luz Lounge Portland,luzloungeportland.com,,,yes,no_email,https://luzloungeportland.com,medspa,,0
Lympha Flow,lymphaflowspa.com,lymphaflowspa@gmail.com,lymphaflowspa@gmail.com,yes,no_peptides,https://lymphaflowspa.com,medspa,,0
The Medspa @50th,m50medspa.com,,,,unreachable,,,,
The Maas Clinic San Francisco,maasclinic.com,,,,no_email,https://maasclinic.com,medspa,GLP-1 weight loss peptides,3
"Dr. Peter S. Macfield, MD",macfieldmd.com,,,yes,no_email,https://macfieldmd.com,medspa,nad+,4
Integrative Health Center,madisonselfcareappointments.com,ivonneramos72@gmail.com,ivonneramos72@gmail.com; madisonhealingarts@gmail.com,yes,no_peptides,https://madisonselfcareappointments.com,vendor,,0
IV Therapy,madlybeautifulaesthetics.com,,,,unreachable,,,,
Majestic Beauties Med Spa,majestic-beauties.com,,,,no_email,https://majestic-beauties.com,medspa,,0
Male Fertility & Sexual Medicine Specialists,malefertility.com,,,yes,no_email,https://malefertility.com,medspa,,2
Massages by Malia,maliahansenmt.com,,,,no_email,https://maliahansenmt.com,vendor,,0
Mama Lounge SF,mamaloungesf.com,info@mamaloungesf.com,info@mamaloungesf.com,yes,no_peptides,https://mamaloungesf.com,medspa,,0
"Mandarin Oriental, Boston",mandarinoriental.com,,,yes,no_email,https://mandarinoriental.com,vendor,,0
The Skin Clinic Med Spa,mankatoskinclinic.com,hello@mankatoskinclinic.com,hello@mankatoskinclinic.com,,no_us_signal,https://mankatoskinclinic.com,medspa,,1
Marina Medspa,marinamedspa.com,marinaplasticsurgerydesire@gmail.com,marinaplasticsurgerydesire@gmail.com,yes,no_peptides,https://marinamedspa.com,medspa,,0
Rejuvenation Center & Spa Services,marriott.com,,,,unreachable,,,,
Mary Wade,marywade.org,,,yes,no_email,https://marywade.org,medspa,,1
Goddess Massage Boutique,massagebook.com,,,,no_email,https://massagebook.com,medspa,,0
"Massage in Missoula- Rachel Holland, LMT",massageinmissoula.com,racheljholland@yahoo.com,racheljholland@yahoo.com,yes,no_peptides,https://massageinmissoula.com,medspa,,0
Massage MDB,massagemdb.com,,,,unreachable,,,,
Master's Touch Massage Therapy LLC,masterstouchmassagetherapy.com,,,,unreachable,,,,
Infusion Services,matsuregional.com,,,yes,no_email,https://matsuregional.com,medspa,,0
The Maxim Clinic,maximsouthend.com,,,yes,no_email,https://maximsouthend.com,medspa,,1
MaxWell Clinic,maxwellclinic.com,,,,no_email,,vendor,,0
Maze Men’s Sexual & Reproductive Health,mazemenshealth.com,,,yes,no_email,https://mazemenshealth.com,medspa,,0
The Mbar Medspa,mbarhonolulu.com,,,,unreachable,,,,
Non-Oncology Infusion,mclaren.org,cbsfccpreservicecollectionsestimations@mclaren.org,cbsfccpreservicecollectionsestimations@mclaren.org,yes,no_peptides,https://mclaren.org,medspa,,0
MCNYC,mcnyc.net,,,,unreachable,,,,
MD Boutique,md.boutique,,,yes,no_email,https://md.boutique,medspa,,0
MD for Men,mdformen.com,,,,no_email,https://mdformen.com,vendor,,0
MDRN Wellness Medical Spa,mdrnwellnessmedical.com,,,yes,no_email,https://mdrnwellnessmedical.com,medspa,"nad+, glutathione",5
MD Wellness & Aesthetics,mdwellnessandaesthetics.com,,,,no_email,,vendor,,0
Prime IV Hydration at Medallus Urgent Care,medallusmedicalnd.com,,,yes,no_email,https://medallusmedicalnd.com,medspa,GLP-1 weight loss peptides,3
"Map and Directions to C & M Vital Care in Satsuma, AL 36572",media.merchantcircle.com,,,,unreachable,,,,
Primal Girl Wellness,medical-massage.pro,medicalmassagedelaware@gmail.com,medicalmassagedelaware@gmail.com,,no_peptides,https://medical-massage.pro,vendor,,0
Medical Health Institute,medicalhealthinstitute.com,,,yes,no_email,https://medicalhealthinstitute.com/contact,medspa,bpc-157,9
Medical Skin Care,medicalskincarecasper.com,msccasper@gmail.com,msccasper@gmail.com,yes,no_peptides,https://medicalskincarecasper.com,medspa,,0
The Medical Spa,medicalspagaston.com,,,yes,no_email,https://medicalspagaston.com,medspa,GLP-1 weight loss peptides,3
The MediSpa and Body Shop,medispabodyshop.com,info@medispabodyshop.com,medispa@medispabodyshop.com; info@medispabodyshop.com,yes,no_peptides,https://medispabodyshop.com,medspa,,0
Medispa At Choto,medispachoto.com,book@medispachoto.com,book@medispachoto.com,yes,no_peptides,https://medispachoto.com,vendor,,0
The Medi Spa at Ridgewood Hill,medispava.com,,,,no_email,,vendor,,0
MedSpa Clubs,medspa.healthkeygroup.com,,,,unreachable,,,,
ABQ Medical Spa,medspaalbuquerque.com,,,yes,no_email,https://medspaalbuquerque.com,medspa,"semaglutide, tirzepatide",4
Medspa Deluxe LA,medspadeluxela.com,smakandura@gmail.com,smakandura@gmail.com; u003esmakandura@gmail.com; medspadeluxelawestcovina@gmail.com,yes,no_peptides,https://medspadeluxela.com,medspa,,0
"IV Lounge CT: IV Therapy, Hydration Drips, Weight Loss Injections",medspadirectory.org,info@medspadirectory.org,info@medspadirectory.org,yes,no_peptides,https://medspadirectory.org/about-us,medspa,,0
The Med Spa of Kingwood,medspaofkingwood.net,,,yes,no_email,https://medspaofkingwood.net,medspa,"semaglutide, tirzepatide, nad+, ipamorelin, sermorelin, tesamorelin",22
Modern SLC Injections & Aesthetics,medspasaltlakewellness.com,mschlent@hotmail.com,mschlent@hotmail.com,yes,already known,https://medspasaltlakewellness.com,medspa,GLP-1 weight loss peptides,4
OsteoStrong,meganschlicknd.com,,,,no_email,https://meganschlicknd.com,medspa,,0
Youthful You Aesthetics,melaniejefferson.glossgenius.com,youthfulyoulou@gmail.com,youthfulyoulou@gmail.com,yes,no_peptides,https://melaniejefferson.glossgenius.com,vendor,,0
Melrose Aesthetics,melroseaesthetics.com,info@melroseaesthetics.com,info@melroseaesthetics.com,yes,no_peptides,https://melroseaesthetics.com,medspa,,0
"Memphis Men's Clinic, Powered by Menspro™",memphismensclinic.com,info@memphismensclinic.com,info@memphismensclinic.com,yes,no_peptides,https://memphismensclinic.com,medspa,,0
"The Menkes Clinic, A Golden State Dermatology Affiliate",menkesclinic.com,info@menkesclinic.com,info@menkesclinic.com,yes,no_peptides,https://menkesclinic.com,medspa,,0
Men's Direct RX,mensdirectrx.com,,,yes,no_email,https://mensdirectrx.com,medspa,GLP-1 weight loss peptides,7
Men's Performance Clinic,mensperformanceclinic.com,,,,no_email,,vendor,,0
Men's Vitality Center & Vitality Internal Medicine,mensvitalitycenter.com,,,yes,no_email,https://mensvitalitycenter.com,medspa,semaglutide,11
Men's Vitality MD,mensvitalitymd.com,,,,no_email,https://mensvitalitymd.com,vendor,,0
Men's Wellness Centers,menswellnesscenters.com,,,yes,no_email,https://menswellnesscenters.com/contact,vendor,,0
MENZ Clinic,menzclinic.com,,,,no_email,,vendor,,0
Mequon Wellness Center,mequonwellnesscenter.com,,,yes,no_email,https://mequonwellnesscenter.com,medspa,"semaglutide, tirzepatide, tb-500, thymosin beta-4, ghk-cu",10
"Mera Clinic: Pain and Regenerative Therapy (PRP, Stem Cells, Weight Lo",meraclinicny.com,,,,no_email,https://meraclinicny.com,vendor,,0
Meraki Medical Spa,merakimedicalspa.com,,,yes,no_email,https://merakimedicalspa.com/contact-us/,medspa,,0
Mercure,mercure.life,,,,no_email,https://mercure.life,medspa,nad+,3
Mercy Infusion Center,mercy.net,,,,no_email,https://mercy.net,medspa,,0
"Emma Kruger, MD",metaglow.com,,,,unreachable,,,,
Meticulous Spa & Beauty,meticulousspanbeauty.glossgenius.com,meticulousspanbeauty@gmail.com,meticulousspanbeauty@gmail.com,yes,no_peptides,https://meticulousspanbeauty.glossgenius.com,vendor,,0
"MetroBest Health Services: Milca Kaplan, CRNP",metrobesthealth.com,,,yes,no_email,https://metrobesthealth.com,medspa,,0
Metro Laser Coolsculpting MedSpa Yardley,metrolaserphilly.com,,,,no_email,,vendor,,0
MetroMed Health,metromedhealth.com,,,,no_email,https://metromedhealth.com,vendor,,0
IV Therapy Miami Lakes,miamilakesmedicalcenter.com,,,,no_email,,vendor,,0
IV Therapy Archives,michiganadvancedaesthetics.com,laura@michiganadvancedaesthetics.com,laura@michiganadvancedaesthetics.com,yes,no_peptides,https://michiganadvancedaesthetics.com,medspa,,0
Home,michiganimmunedefense.com,,,,no_email,https://michiganimmunedefense.com,vendor,,0
Mid-Atlantic Spinal Rehab & Chiropractic,midatlanticspinalrehab.com,,,yes,no_email,https://midatlanticspinalrehab.com/contact,medspa,,0
The DRIPBaR Midlothian,midlothian-va.thedripbar.com,,,,no_email,,vendor,,0
MedAesthetics,midtownmedspa.net,,,,unreachable,,,,
IV Therapy,midwestmedspaiowa.com,,,,no_email,,vendor,,0
Milan Laser Hair Removal,milanlaser.com,,,yes,no_email,,vendor,kpv,2
Medspa,milanmedicallv.com,,,yes,no_email,https://milanmedicallv.com,medspa,,0
MILK Medispa,milkmedispa.com,milkmedispa@gmail.com,milkmedispa@gmail.com,yes,no_peptides,https://milkmedispa.com,medspa,,0
Prime IV Hydration Mill Creek,millcreekchamber.com,,,,unreachable,,,,
Milpitas NAD+ Center,milpitas.nad-iv-therapy.com,,,,unreachable,,,,
Mind and Body Infusions & Wellness,mindandbodyinfusions.com,,,yes,no_email,https://mindandbodyinfusions.com,medspa,"bpc-157, tb-500, thymosin beta-4, thymosin alpha-1, ipamorelin, sermorelin",24
Mindful Infusions & Ketamine Treatment in Salt Lake City,mindfulinfusions.com,,,,no_email,,vendor,,0
The Mint Facial Bar & Med Spa,mintfacialbar.com,,,,no_email,https://mintfacialbar.com,medspa,GLP-1 weight loss peptides,3
MIORA Performance and Longevity,miora.lifetime.life,,,yes,no_email,https://miora.lifetime.life,medspa,"semaglutide, tirzepatide, sermorelin",9
Mirage Wellness Center & Medspa,miragewellnessnm.com,hello@miragewellnessnm.com,hello@miragewellnessnm.com,,no_peptides,https://miragewellnessnm.com,medspa,,0
The Nail Place,missoulawellnessmt.com,,,yes,no_email,https://missoulawellnessmt.com,medspa,"nad+, glutathione",4
Misty Ann Massage and Herbal Health,mistyannmassage.com,mistyannlmt@gmail.com,mistyannlmt@gmail.com,yes,no_peptides,https://mistyannmassage.com,vendor,,0
MK Infusion,mkinfusion.com,,,yes,no_email,https://mkinfusion.com,medspa,,0
"Infusion Associates Opens New Medical IV Center in Portage, Mich.",mma.prnewswire.com,,,,no_email,,vendor,,0
Mme IV Hydration and Wellness Lounge,mmeivhydration.com,,,,unreachable,,,,
IV Therapy,moabtexas.com,,,,no_email,,vendor,,0
Mobile IV Therapy 2U Eugene,mobileivtherapy2u.com,ivtherapy2u@gmail.com,ivtherapy2u@gmail.com,,no_us_signal,https://mobileivtherapy2u.com,medspa,nad+,2
Mobile Drip Therapy In Chicago,mobilemediv.com,,,,no_email,https://mobilemediv.com,medspa,GLP-1 weight loss peptides,3
Mochi Skin Spa,mochiskinspa.com,info@mochiskinspa.com,info@mochiskinspa.com,yes,no_peptides,,vendor,,0
"Modern Aesthetics, LLC",modernaesthetics.biz,,,,unreachable,,,,
Modern Hydration IV Therapy & Wellness LLC,modernhydration.com,,,,unreachable,,,,
Modern Regenerative Health,modernregenerativehealth.com,,,,unreachable,,,,
Modwella,modwella.com,,,,no_email,https://modwella.com,medspa,nad+,4
Monarch Medical,monarchmedclinic.com,,,yes,no_email,https://monarchmedclinic.com,medspa,"nad+, glutathione",4
Montante Plastic Surgery & Aesthetics,montanteaesthetics.com,,,yes,no_email,https://montanteaesthetics.com,medspa,,1
The Spa At Montchanin Village,montchanin.com,,,yes,no_email,https://montchanin.com,vendor,,0
RE.VIVE Laidback Luxury Salon & Freestyle,morgantownrevive.com,,,,no_email,,vendor,,0
"IV Hydration, Botox & Cryoskin Treatments",morluxnurse.com,carmen@morluxnurse.com,carmen@morluxnurse.com,yes,no_peptides,https://morluxnurse.com,medspa,,0
USA,mount-vernon.nad-iv-therapy.com,,,,unreachable,,,,
Mountain Lake Plastic Surgery,mountainlakeplasticsurgery.com,,,yes,no_email,https://mountainlakeplasticsurgery.com,medspa,"semaglutide, tirzepatide",5
Mountain Modern Aesthetics & Wellness,mountainmodernaesthetics.com,,,yes,no_email,https://mountainmodernaesthetics.com,medspa,,1
Mr. Injectables,mrinjectablesnh.com,mrinjectables@gmail.com,mrinjectables@gmail.com,,no_us_signal,https://mrinjectablesnh.com,medspa,GLP-1 weight loss peptides,2
MidSouth Integrative Medical,msintegrative.com,,,yes,no_email,https://msintegrative.com,medspa,glutathione,6
Saving Face,msvxz.myaestheticrecord.com,,,,no_email,https://msvxz.myaestheticrecord.com,vendor,,0
Multicare Wellness,multicarephysicians.simplybook.me,,,,no_email,https://multicarephysicians.simplybook.me,vendor,,0
Men's Health of Mississippi,mvpmensclinic.com,,,yes,no_email,https://mvpmensclinic.com,medspa,"semaglutide, tirzepatide",8
Cleveland Clinic,my.clevelandclinic.org,,,yes,no_email,https://my.clevelandclinic.org,medspa,GLP-1 weight loss peptides,2
Rooted Health KC,myaestheticspro.com,,,yes,no_email,https://myaestheticspro.com,medspa,,0
BioworX Knoxville,mybioworx.com,,,,no_email,https://mybioworx.com,medspa,"bpc-157, tb-500, nad+, selank, semax, ghk-cu",11
Center For Beauty,mycenterforbeauty.com,,,yes,no_email,https://mycenterforbeauty.com,medspa,,1
"Joshua B Nething, MD",mychart.summahealth.org,,,yes,no_email,https://mychart.summahealth.org,vendor,,0
myEvergreen MedSpa,myevergreenmedspa.com,,,yes,no_email,https://myevergreenmedspa.com,medspa,,1
Adoro Medical Spa,myeyelids.com,,,yes,no_email,https://myeyelids.com,medspa,,0
IV Infusion Therapy,mygeldnercenter.com,,,,no_email,,vendor,,0
Helio Health and Wellness,myheliowellness.com,,,yes,no_email,https://myheliowellness.com,medspa,GLP-1 weight loss peptides,5
Alchemy IV and Wellness Downtown,mykcwellness.com,,,yes,no_email,https://mykcwellness.com,medspa,,0
Local Infusion,mylocalinfusion.com,hello@mylocalinfusion.com,hello@mylocalinfusion.com,,no_peptides,https://mylocalinfusion.com,medspa,,0
IV Drip Therapy,mymedijuv.com,,,yes,no_email,https://mymedijuv.com,medspa,glutathione,2
Revitalize Wellness,myrevitalizewellness.com,,,,no_email,,vendor,,0
Skintastic Med Spa,myskintastic.com,,,yes,no_email,https://myskintastic.com,medspa,GLP-1 weight loss peptides,7
MyStem,mysteminjections.com,,,,no_email,https://mysteminjections.com,medspa,kpv,1
Infusion IV,mytime.com,,,,no_email,https://mytime.com,medspa,,0
TrueTox,mytruetox.com,team@mail.mytruetox.com,team@mail.mytruetox.com,,no_peptides,https://mytruetox.com,medspa,,0
My.U.Me Aesthetics,myumeaestheticsnv.com,,,,no_email,https://myumeaestheticsnv.com,vendor,,0
Unique Aesthetics & Wellness,myuniqueaesthetics.com,,,yes,no_email,https://myuniqueaesthetics.com,medspa,nad+,3
IV Vitamin Therapy Clinic,myvitamintherapy.com,,,,no_email,https://myvitamintherapy.com,medspa,,1
"IV Therapy in Miami Lakes, FL",myxwa.com,sv@myxwa.com,sv@myxwa.com,yes,no_peptides,https://myxwa.com/contact,medspa,,0
Prism Aesthetics,na2.meevo.com,,,,no_email,,vendor,,0
Wellness Treatments Maitland,namaesthetics.myaestheticrecord.com,,,,no_email,https://namaesthetics.myaestheticrecord.com,medspa,,0
"IV Therapy at Nameen Infusion & Wellness in Goodyear, AZ",nameeninfusion.com,,,,no_email,,vendor,,0
National Low T Clinic,nationallowt.com,,,,no_email,https://nationallowt.com,medspa,,0
NatureMedica Naturopathic and Integrative Medicine Clinic,naturemedica.net,,,,no_email,,vendor,,0
The Nature of Beauty,natureofbeauty.com,info@natureofbeauty.com,info@natureofbeauty.com,yes,no_peptides,https://natureofbeauty.com,vendor,,0
Water's Edge Natural Medicine,naturopathic.com,,,yes,no_email,https://naturopathic.com,medspa,GLP-1 weight loss peptides,4
NBC wellness and Stretch,nbcwellnesscenter.com,,,,no_email,https://nbcwellnesscenter.com,vendor,,0
New Beginnings Wellness Clinic,nbwclinic.com,nbwclinicoh@gmail.com,nbwclinicoh@gmail.com,yes,already known,https://nbwclinic.com,medspa,GLP-1 weight loss peptides,9
Executive Aesthetics,ndexecutiveaesthetics.com,,,,no_email,https://ndexecutiveaesthetics.com,vendor,,0
Hidden Gem Spa,ndhiddengemspa.com,ndhiddengemspa@gmail.com,ndhiddengemspa@gmail.com,yes,no_peptides,https://ndhiddengemspa.com,vendor,,0
